uniprot,pathway
P23219,hsa00590
P23219,hsa04726
P23219,hsa04923
P35354,hsa05167
P35354,hsa04625
P35354,hsa04064
P35354,hsa04726
P35354,hsa05204
P35354,hsa04723
P35354,hsa05140
P35354,hsa04921
P35354,hsa04370
P35354,hsa05163
P35354,hsa05200
P35354,hsa05022
P35354,hsa05165
P35354,hsa04657
P35354,hsa05010
P35354,hsa04668
P35354,hsa04923
P35354,hsa00590
P35354,hsa04913
P35354,hsa01100
P35354,hsa05206
P35354,hsa05222
Q9H2X9,hsa04727
Q05397,hsa05165
Q05397,hsa05163
Q05397,hsa04510
Q05397,hsa04151
Q05397,hsa04810
Q05397,hsa05100
Q05397,hsa05418
Q05397,hsa05200
Q05397,hsa04062
Q05397,hsa04370
Q05397,hsa05146
Q05397,hsa05170
Q05397,hsa05222
Q05397,hsa05417
Q05397,hsa04012
Q05397,hsa01522
Q05397,hsa04670
Q05397,hsa05208
Q05397,hsa05135
Q05397,hsa05205
Q05397,hsa05202
Q05397,hsa05131
Q05397,hsa04360
Q05397,hsa04935
Q7L7X3,hsa04010
P29350,hsa05205
P29350,hsa04630
P29350,hsa04650
P29350,hsa05235
P29350,hsa05130
P29350,hsa05140
P29350,hsa04662
P29350,hsa04520
P29350,hsa04660
P68133,hsa04814
Q13332,hsa04514
Q03393,hsa00790
Q03393,hsa01100
Q03393,hsa01240
P32322,hsa01230
P32322,hsa01100
P32322,hsa00330
P54886,hsa00330
P54886,hsa01100
P54886,hsa01230
P11216,hsa04217
P11216,hsa00500
P11216,hsa04910
P11216,hsa04931
P11216,hsa01100
P11216,hsa04922
P11217,hsa00500
P11217,hsa04922
P11217,hsa04910
P11217,hsa04931
P11217,hsa04217
P11217,hsa01100
P54687,hsa00290
P54687,hsa01210
P54687,hsa01230
P54687,hsa00280
P54687,hsa01100
P54687,hsa00270
P54687,hsa01240
P54687,hsa00770
P09417,hsa00790
P09417,hsa01100
O15382,hsa00770
O15382,hsa01240
O15382,hsa01230
O15382,hsa01210
O15382,hsa01100
O15382,hsa00280
O15382,hsa00270
O15382,hsa00290
Q12851,hsa04010
P63000,hsa04932
P63000,hsa05020
P63000,hsa04015
P63000,hsa05100
P63000,hsa04014
P63000,hsa05132
P63000,hsa04145
P63000,hsa04662
P63000,hsa04670
P63000,hsa05211
P63000,hsa04650
P63000,hsa05203
P63000,hsa05167
P63000,hsa04151
P63000,hsa04613
P63000,hsa04310
P63000,hsa04666
P63000,hsa04010
P63000,hsa04972
P63000,hsa04510
P63000,hsa04620
P63000,hsa05417
P63000,hsa04810
P63000,hsa04722
P63000,hsa05170
P63000,hsa04071
P63000,hsa04664
P63000,hsa05212
P63000,hsa05135
P63000,hsa05200
P63000,hsa04380
P63000,hsa05131
P63000,hsa05416
P63000,hsa05231
P63000,hsa04530
P63000,hsa05169
P63000,hsa05120
P63000,hsa05210
P63000,hsa05205
P63000,hsa04933
P63000,hsa04520
P63000,hsa05130
P63000,hsa05163
P63000,hsa04360
P63000,hsa05418
P63000,hsa04062
P63000,hsa05208
P63000,hsa05014
P63000,hsa05415
P63000,hsa05022
P63000,hsa04370
P63000,hsa04024
P15153,hsa04650
P15153,hsa05170
P15153,hsa05200
P15153,hsa04510
P15153,hsa05231
P15153,hsa04613
P15153,hsa04370
P15153,hsa05418
P15153,hsa04810
P15153,hsa05212
P15153,hsa05416
P15153,hsa04666
P15153,hsa05020
P15153,hsa05210
P15153,hsa04062
P15153,hsa04520
P15153,hsa05163
P15153,hsa04014
P15153,hsa05135
P15153,hsa04670
P15153,hsa05415
P15153,hsa04662
P15153,hsa04664
P15153,hsa04024
P15153,hsa04071
P15153,hsa04310
P15153,hsa04010
P15153,hsa04360
P15153,hsa04015
P04049,hsa04916
P04049,hsa05220
P04049,hsa04210
P04049,hsa04914
P04049,hsa04360
P04049,hsa04550
P04049,hsa05219
P04049,hsa04218
P04049,hsa04720
P04049,hsa05022
P04049,hsa04919
P04049,hsa04722
P04049,hsa05205
P04049,hsa04022
P04049,hsa05170
P04049,hsa04921
P04049,hsa05211
P04049,hsa04666
P04049,hsa05207
P04049,hsa05165
P04049,hsa05221
P04049,hsa05167
P04049,hsa04912
P04049,hsa05200
P04049,hsa05214
P04049,hsa04910
P04049,hsa05218
P04049,hsa04625
P04049,hsa04072
P04049,hsa04810
P04049,hsa05231
P04049,hsa01521
P04049,hsa04929
P04049,hsa04370
P04049,hsa05034
P04049,hsa04926
P04049,hsa05208
P04049,hsa05132
P04049,hsa04015
P04049,hsa04662
P04049,hsa05010
P04049,hsa05213
P04049,hsa04664
P04049,hsa05223
P04049,hsa05225
P04049,hsa04062
P04049,hsa05212
P04049,hsa04935
P04049,hsa05160
P04049,hsa04630
P04049,hsa05215
P04049,hsa01522
P04049,hsa05226
P04049,hsa05164
P04049,hsa04510
P04049,hsa04140
P04049,hsa04012
P04049,hsa05235
P04049,hsa04151
P04049,hsa04917
P04049,hsa05230
P04049,hsa05161
P04049,hsa05163
P04049,hsa04371
P04049,hsa04660
P04049,hsa04915
P04049,hsa05206
P04049,hsa04650
P04049,hsa04068
P04049,hsa05224
P04049,hsa04928
P04049,hsa04071
P04049,hsa04540
P04049,hsa04024
P04049,hsa04730
P04049,hsa04726
P04049,hsa04150
P04049,hsa04270
P04049,hsa04010
P04049,hsa04014
P04049,hsa05210
P04049,hsa05152
P04049,hsa04613
P43487,hsa05203
P43487,hsa05166
P10276,hsa05221
P10276,hsa05200
P10276,hsa04915
P10276,hsa05202
P10276,hsa04659
P10826,hsa05222
P10826,hsa05200
P10826,hsa05226
P10826,hsa05223
Q9BYF1,hsa04614
Q9BYF1,hsa04974
Q9BYF1,hsa05171
Q8WXS5,hsa05414
Q8WXS5,hsa04260
Q8WXS5,hsa05410
Q8WXS5,hsa05412
Q8WXS5,hsa04010
Q8WXS5,hsa04921
Q8WXS5,hsa04261
P62955,hsa04010
P62955,hsa04260
P62955,hsa04261
P62955,hsa05414
P62955,hsa05412
P62955,hsa04921
P62955,hsa05410
Q9BXT2,hsa04260
Q9BXT2,hsa05414
Q9BXT2,hsa04010
Q9BXT2,hsa05412
Q9BXT2,hsa04261
Q9BXT2,hsa05410
Q9BXT2,hsa04921
Q9H3N8,hsa04080
Q9HBA0,hsa04750
Q9HBA0,hsa05418
Q9HBA0,hsa04218
P24385,hsa05207
P24385,hsa05205
P24385,hsa04310
P24385,hsa04921
P24385,hsa05224
P24385,hsa05213
P24385,hsa04371
P24385,hsa05212
P24385,hsa05221
P24385,hsa01522
P24385,hsa05167
P24385,hsa04510
P24385,hsa04917
P24385,hsa05223
P24385,hsa05219
P24385,hsa05206
P24385,hsa05165
P24385,hsa05200
P24385,hsa04933
P24385,hsa05160
P24385,hsa04390
P24385,hsa05214
P24385,hsa04110
P24385,hsa05225
P24385,hsa04152
P24385,hsa04934
P24385,hsa04936
P24385,hsa05163
P24385,hsa05169
P24385,hsa05216
P24385,hsa04630
P24385,hsa04151
P24385,hsa05215
P24385,hsa05203
P24385,hsa04530
P24385,hsa04218
P24385,hsa04919
P24385,hsa05416
P24385,hsa05226
P24385,hsa04340
P24385,hsa05220
P24385,hsa05210
P24385,hsa05166
P24385,hsa05162
P24385,hsa04068
P24385,hsa04115
P24385,hsa05218
P24385,hsa05222
Q92781,hsa01100
Q92781,hsa00830
P10415,hsa05014
P10415,hsa01524
P10415,hsa04722
P10415,hsa04340
P10415,hsa05022
P10415,hsa05418
P10415,hsa04215
P10415,hsa05161
P10415,hsa04151
P10415,hsa05170
P10415,hsa05168
P10415,hsa04115
P10415,hsa05207
P10415,hsa04630
P10415,hsa05226
P10415,hsa04261
P10415,hsa04066
P10415,hsa05152
P10415,hsa01521
P10415,hsa05206
P10415,hsa04064
P10415,hsa05215
P10415,hsa04071
P10415,hsa04933
P10415,hsa04725
P10415,hsa05162
P10415,hsa04210
P10415,hsa05145
P10415,hsa01522
P10415,hsa05169
P10415,hsa05131
P10415,hsa04217
P10415,hsa04621
P10415,hsa05222
P10415,hsa05132
P10415,hsa04140
P10415,hsa05417
P10415,hsa04510
P10415,hsa04141
P10415,hsa04915
P10415,hsa04928
P10415,hsa05200
P10415,hsa05210
Q04206,hsa05203
Q04206,hsa04380
Q04206,hsa04211
Q04206,hsa04657
Q04206,hsa04931
Q04206,hsa05170
Q04206,hsa04917
Q04206,hsa05130
Q04206,hsa04620
Q04206,hsa05140
Q04206,hsa05167
Q04206,hsa05134
Q04206,hsa05171
Q04206,hsa04024
Q04206,hsa04658
Q04206,hsa05160
Q04206,hsa05215
Q04206,hsa05163
Q04206,hsa04210
Q04206,hsa04071
Q04206,hsa05030
Q04206,hsa04668
Q04206,hsa05418
Q04206,hsa04218
Q04206,hsa04064
Q04206,hsa05165
Q04206,hsa04621
Q04206,hsa04010
Q04206,hsa04066
Q04206,hsa05321
Q04206,hsa05120
Q04206,hsa05220
Q04206,hsa05131
Q04206,hsa05212
Q04206,hsa04662
Q04206,hsa05161
Q04206,hsa05202
Q04206,hsa05417
Q04206,hsa04933
Q04206,hsa04613
Q04206,hsa05168
Q04206,hsa04137
Q04206,hsa05142
Q04206,hsa05208
Q04206,hsa05022
Q04206,hsa04062
Q04206,hsa05207
Q04206,hsa05235
Q04206,hsa05166
Q04206,hsa04926
Q04206,hsa04014
Q04206,hsa05221
Q04206,hsa05132
Q04206,hsa05010
Q04206,hsa05145
Q04206,hsa05152
Q04206,hsa05222
Q04206,hsa04622
Q04206,hsa04722
Q04206,hsa01523
Q04206,hsa05415
Q04206,hsa05135
Q04206,hsa05146
Q04206,hsa04932
Q04206,hsa04660
Q04206,hsa05200
Q04206,hsa04920
Q04206,hsa04623
Q04206,hsa05162
Q04206,hsa04151
Q04206,hsa05133
Q04206,hsa05164
Q04206,hsa05169
Q04206,hsa04659
Q04206,hsa04625
Q04206,hsa04936
P00797,hsa05415
P00797,hsa04614
P00797,hsa04924
P07949,hsa04010
P07949,hsa05216
P07949,hsa05223
P07949,hsa04020
P07949,hsa04151
P07949,hsa05230
P07949,hsa05200
Q07817,hsa01524
Q07817,hsa05168
Q07817,hsa04621
Q07817,hsa05222
Q07817,hsa04215
Q07817,hsa04210
Q07817,hsa05170
Q07817,hsa05212
Q07817,hsa01521
Q07817,hsa04014
Q07817,hsa04137
Q07817,hsa05131
Q07817,hsa05145
Q07817,hsa04151
Q07817,hsa05225
Q07817,hsa05166
Q07817,hsa05417
Q07817,hsa04630
Q07817,hsa05014
Q07817,hsa04064
Q07817,hsa05022
Q07817,hsa04115
Q07817,hsa05162
Q07817,hsa05200
Q07817,hsa04140
Q07817,hsa05202
Q07817,hsa05220
Q07817,hsa05012
P08100,hsa04744
P12724,hsa05310
Q9NYP7,hsa00062
Q9NYP7,hsa01212
Q9NYP7,hsa01040
Q9NYP7,hsa01100
P35398,hsa04659
P35398,hsa05321
P35398,hsa05017
P35398,hsa04710
Q9UL51,hsa04929
Q9UL51,hsa04024
P39023,hsa03010
P39023,hsa05171
P11274,hsa05200
P11274,hsa05220
P15880,hsa05171
P15880,hsa03010
Q15418,hsa04720
Q15418,hsa04010
Q15418,hsa04714
Q15418,hsa04931
Q15418,hsa04150
Q15418,hsa04722
Q15418,hsa05207
Q15418,hsa05135
Q15418,hsa04914
Q15418,hsa04114
P51812,hsa05207
P51812,hsa04150
P51812,hsa04914
P51812,hsa04720
P51812,hsa04931
P51812,hsa05135
P51812,hsa04010
P51812,hsa04114
P51812,hsa04714
P51812,hsa04722
P46663,hsa04810
P46663,hsa04080
P46663,hsa05200
P46663,hsa04610
P46663,hsa04020
P46663,hsa04750
P30411,hsa04080
P30411,hsa05142
P30411,hsa04961
P30411,hsa04810
P30411,hsa04071
P30411,hsa04750
P30411,hsa04610
P30411,hsa05200
P30411,hsa04022
P30411,hsa04020
P23921,hsa00240
P23921,hsa00480
P23921,hsa01100
P23921,hsa00230
P23921,hsa00983
P23921,hsa01232
P31350,hsa01100
P31350,hsa00983
P31350,hsa04115
P31350,hsa00230
P31350,hsa01232
P31350,hsa00240
P31350,hsa00480
P19793,hsa05202
P19793,hsa04932
P19793,hsa05226
P19793,hsa04976
P19793,hsa04928
P19793,hsa05200
P19793,hsa05207
P19793,hsa05160
P19793,hsa03320
P19793,hsa04659
P19793,hsa05222
P19793,hsa05223
P19793,hsa04151
P19793,hsa04920
P19793,hsa05417
P19793,hsa05216
P19793,hsa04919
P28702,hsa05223
P28702,hsa05202
P28702,hsa04659
P28702,hsa04920
P28702,hsa05417
P28702,hsa04928
P28702,hsa03320
P28702,hsa04919
P28702,hsa05226
P28702,hsa05216
P28702,hsa05207
P28702,hsa05222
P28702,hsa05200
P48443,hsa05207
P48443,hsa05417
P48443,hsa05202
P48443,hsa05223
P48443,hsa04919
P48443,hsa05216
P48443,hsa04659
P48443,hsa05222
P48443,hsa04928
P48443,hsa05200
P48443,hsa04920
P48443,hsa05226
P48443,hsa03320
P21817,hsa05017
P21817,hsa04730
P21817,hsa04921
P21817,hsa04020
P21817,hsa04713
P21817,hsa05022
P21817,hsa04371
P21817,hsa05020
Q92736,hsa04713
Q92736,hsa05415
Q92736,hsa05020
Q92736,hsa04260
Q92736,hsa04921
Q92736,hsa04261
Q92736,hsa04972
Q92736,hsa04024
Q92736,hsa04020
Q92736,hsa05414
Q92736,hsa04371
Q92736,hsa04911
Q92736,hsa05410
Q92736,hsa05022
Q92736,hsa05412
P23560,hsa04722
P23560,hsa04010
P23560,hsa04024
P23560,hsa04014
P23560,hsa05016
P23560,hsa05034
P23560,hsa04151
P23560,hsa05030
P23560,hsa05022
P31151,hsa04657
P05109,hsa04657
P06702,hsa04657
P00751,hsa05150
P00751,hsa05171
P00751,hsa04610
P53778,hsa05418
P53778,hsa05022
P53778,hsa04657
P53778,hsa05120
P53778,hsa01522
P53778,hsa04550
P53778,hsa05140
P53778,hsa05130
P53778,hsa04917
P53778,hsa05132
P53778,hsa04071
P53778,hsa05170
P53778,hsa04621
P53778,hsa04670
P53778,hsa05161
P53778,hsa05014
P53778,hsa04380
P53778,hsa05142
P53778,hsa04714
P53778,hsa04261
P53778,hsa04611
P53778,hsa05169
P53778,hsa04068
P53778,hsa04933
P53778,hsa04622
P53778,hsa05235
P53778,hsa04932
P53778,hsa04936
P53778,hsa05020
P53778,hsa05135
P53778,hsa05145
P53778,hsa05208
P53778,hsa04750
P53778,hsa04668
P53778,hsa04010
P53778,hsa04728
P53778,hsa04723
P53778,hsa05133
P53778,hsa04658
P53778,hsa04722
P53778,hsa05152
P53778,hsa04370
P53778,hsa04660
P53778,hsa04620
P53778,hsa05417
P53778,hsa04015
P53778,hsa04625
P53778,hsa04912
P53778,hsa04218
P53778,hsa05171
P53778,hsa05163
P53778,hsa04114
P53778,hsa04659
P53778,hsa04926
P53778,hsa05167
P53778,hsa05131
P53778,hsa04935
P53778,hsa05205
P53778,hsa04613
P53778,hsa04914
P53778,hsa04664
P53778,hsa05415
Q15800,hsa00100
Q15800,hsa01100
P02818,hsa04928
P35498,hsa04728
Q07699,hsa04261
Q99250,hsa04742
Q9NY46,hsa04742
Q8IWT1,hsa04261
Q14524,hsa04261
Q01118,hsa04261
Q15858,hsa04742
P37088,hsa04960
P37088,hsa04742
P51168,hsa04960
P51168,hsa04742
P51170,hsa04960
P51170,hsa04742
P13500,hsa05163
P13500,hsa05144
P13500,hsa04668
P13500,hsa05168
P13500,hsa04061
P13500,hsa04060
P13500,hsa05323
P13500,hsa05418
P13500,hsa05135
P13500,hsa05417
P13500,hsa05164
P13500,hsa04933
P13500,hsa04062
P13500,hsa05171
P13500,hsa05142
P13500,hsa04657
P13500,hsa04621
Q93088,hsa01100
Q93088,hsa00270
Q93088,hsa00260
P80075,hsa04060
P80075,hsa04061
P80075,hsa04062
Q9GZT4,hsa01100
Q9GZT4,hsa00260
Q9GZT4,hsa00470
P31040,hsa01100
P31040,hsa05016
P31040,hsa05010
P31040,hsa00190
P31040,hsa05012
P31040,hsa05020
P31040,hsa00020
P31040,hsa04714
P31040,hsa05415
P31040,hsa01200
P31040,hsa04932
P31040,hsa05014
P31040,hsa05022
P31040,hsa05208
O14521,hsa01200
O14521,hsa05010
O14521,hsa05415
O14521,hsa05012
O14521,hsa05014
O14521,hsa05020
O14521,hsa05022
O14521,hsa00190
O14521,hsa05208
O14521,hsa01100
O14521,hsa04932
O14521,hsa04714
O14521,hsa05016
O14521,hsa00020
P51451,hsa04662
P16581,hsa04514
P16581,hsa05418
P16581,hsa04668
P16581,hsa05417
P16581,hsa05144
P16581,hsa04933
P16581,hsa05143
Q9HCC0,hsa01100
Q9HCC0,hsa00280
Q9HC29,hsa05321
Q9HC29,hsa04668
Q9HC29,hsa05152
Q9HC29,hsa04621
Q6FHJ7,hsa04310
Q07955,hsa04657
Q07955,hsa05168
Q07955,hsa03040
Q9NPA2,hsa04928
P53004,hsa01100
P53004,hsa00860
P30043,hsa00860
P30043,hsa01100
P30043,hsa00740
P34896,hsa00260
P34896,hsa01523
P34896,hsa01230
P34896,hsa01200
P34896,hsa01240
P34896,hsa00630
P34896,hsa01100
P34896,hsa00670
P34897,hsa01200
P34897,hsa01100
P34897,hsa00670
P34897,hsa01523
P34897,hsa01240
P34897,hsa00260
P34897,hsa01230
P34897,hsa00630
P14410,hsa00052
P14410,hsa04973
P14410,hsa01100
P14410,hsa00500
Q9H244,hsa04611
Q9HB55,hsa05204
Q9BYV1,hsa00270
Q9BYV1,hsa00250
Q9BYV1,hsa01100
Q9BYV1,hsa00280
Q9BYV1,hsa00260
P43005,hsa04721
P43005,hsa04724
P43005,hsa04974
P43004,hsa05014
P43004,hsa04724
P43004,hsa05016
P43004,hsa04721
P43003,hsa05016
P43003,hsa04724
P43003,hsa04721
P48664,hsa04724
P48664,hsa05017
P48664,hsa04721
P11168,hsa04973
P11168,hsa04911
P11168,hsa05230
P11168,hsa04950
P11168,hsa04931
P11168,hsa04917
P11168,hsa04930
P11168,hsa04922
Q92911,hsa04918
P30531,hsa04727
P30531,hsa04721
P23975,hsa04721
Q01959,hsa04728
Q01959,hsa05012
Q01959,hsa04721
Q01959,hsa05022
Q01959,hsa05031
Q01959,hsa05030
Q01959,hsa05034
P31645,hsa04726
P31645,hsa04721
P14598,hsa04613
P14598,hsa04062
P14598,hsa05140
P14598,hsa04666
P14598,hsa04145
P14598,hsa05208
P14598,hsa05418
P14598,hsa04380
P14598,hsa05415
P14598,hsa04670
P14598,hsa05020
P14598,hsa05417
P0CG30,hsa00982
P0CG30,hsa05207
P0CG30,hsa01524
P0CG30,hsa05225
P0CG30,hsa00480
P0CG30,hsa00980
P0CG30,hsa01100
P0CG30,hsa05204
P0CG30,hsa05200
P0CG30,hsa00983
P0CG30,hsa05418
P0CG30,hsa05208
P32418,hsa05414
P32418,hsa05412
P32418,hsa04961
P32418,hsa04022
P32418,hsa05410
P32418,hsa04261
P32418,hsa04978
P32418,hsa04371
P32418,hsa04974
P32418,hsa04740
P32418,hsa04260
P32418,hsa04020
P19634,hsa04260
P19634,hsa04972
P19634,hsa04371
P19634,hsa04970
P19634,hsa04971
P19634,hsa04810
P19634,hsa05205
P19634,hsa04919
P19634,hsa04976
P19634,hsa04261
P19634,hsa04024
P55011,hsa04970
P55011,hsa05110
P55011,hsa04972
P36021,hsa04919
P54219,hsa04728
P54219,hsa05030
P54219,hsa05034
P54219,hsa05031
P54219,hsa05012
P54219,hsa04721
P54219,hsa04726
Q05940,hsa05031
Q05940,hsa05034
Q05940,hsa04726
Q05940,hsa05012
Q05940,hsa04721
Q05940,hsa05030
Q05940,hsa04728
O00238,hsa04550
O00238,hsa05418
O00238,hsa04060
O00238,hsa04390
O00238,hsa04350
O00238,hsa04360
Q9H015,hsa05231
O76082,hsa05231
Q13873,hsa04360
Q13873,hsa04060
Q13873,hsa04350
Q13873,hsa05206
Q13873,hsa04550
Q13873,hsa04390
Q13873,hsa05418
Q99835,hsa05205
Q99835,hsa04360
Q99835,hsa05217
Q99835,hsa05200
Q99835,hsa04340
P17405,hsa04142
P17405,hsa04217
P17405,hsa04071
P17405,hsa01100
P17405,hsa00600
P37840,hsa05010
P37840,hsa05022
P37840,hsa05012
P35610,hsa04979
P35610,hsa00100
P00441,hsa05020
P00441,hsa04146
P00441,hsa04213
P00441,hsa05022
P00441,hsa05014
P00441,hsa05016
P00441,hsa05208
P00441,hsa05012
Q00796,hsa01100
Q00796,hsa00051
Q00796,hsa00040
Q14534,hsa01100
Q14534,hsa00100
P12931,hsa05131
P12931,hsa04062
P12931,hsa04015
P12931,hsa05219
P12931,hsa05205
P12931,hsa05100
P12931,hsa04810
P12931,hsa04625
P12931,hsa05417
P12931,hsa05207
P12931,hsa05208
P12931,hsa05161
P12931,hsa04919
P12931,hsa04360
P12931,hsa01522
P12931,hsa04530
P12931,hsa04520
P12931,hsa04540
P12931,hsa05120
P12931,hsa04012
P12931,hsa05418
P12931,hsa05203
P12931,hsa05167
P12931,hsa04370
P12931,hsa04144
P12931,hsa04611
P12931,hsa04917
P12931,hsa01521
P12931,hsa05163
P12931,hsa05130
P12931,hsa04912
P12931,hsa04921
P12931,hsa04926
P12931,hsa05135
P12931,hsa05152
P12931,hsa04137
P12931,hsa04727
P12931,hsa04915
P12931,hsa04613
P12931,hsa04750
P12931,hsa04510
P12931,hsa05168
P18405,hsa00140
P18405,hsa01100
P31213,hsa01100
P31213,hsa05215
P31213,hsa00140
P51857,hsa00140
P51857,hsa01100
P51857,hsa00120
P36956,hsa04152
P36956,hsa04931
P36956,hsa04932
P36956,hsa04910
P36956,hsa04936
P15056,hsa04722
P15056,hsa05211
P15056,hsa04024
P15056,hsa05218
P15056,hsa05034
P15056,hsa05208
P15056,hsa05216
P15056,hsa04720
P15056,hsa04010
P15056,hsa05215
P15056,hsa04015
P15056,hsa04012
P15056,hsa04270
P15056,hsa04928
P15056,hsa01521
P15056,hsa05022
P15056,hsa04810
P15056,hsa04150
P15056,hsa04934
P15056,hsa05214
P15056,hsa05210
P15056,hsa05226
P15056,hsa05161
P15056,hsa01522
P15056,hsa05225
P15056,hsa05205
P15056,hsa05160
P15056,hsa04510
P15056,hsa05213
P15056,hsa05220
P15056,hsa05223
P15056,hsa05221
P15056,hsa04068
P15056,hsa04726
P15056,hsa04650
P15056,hsa05224
P15056,hsa05212
P15056,hsa04730
P15056,hsa04062
P15056,hsa04910
P15056,hsa05219
P15056,hsa05010
P15056,hsa04914
P15056,hsa05200
P30872,hsa04024
P30872,hsa04080
P30872,hsa04935
P30874,hsa04080
P30874,hsa04024
P30874,hsa04971
P30874,hsa04935
P32745,hsa04935
P32745,hsa04080
P31391,hsa04080
P35346,hsa04024
P35346,hsa04080
P35346,hsa04935
P51692,hsa05207
P51692,hsa04658
P51692,hsa04935
P51692,hsa05203
P51692,hsa04012
P51692,hsa05220
P51692,hsa05223
P51692,hsa05161
P51692,hsa04659
P51692,hsa05200
P51692,hsa04630
P51692,hsa05166
P51692,hsa04217
P51692,hsa05162
P51692,hsa05221
P51692,hsa04917
P51692,hsa04933
P51692,hsa04062
P49888,hsa01100
P49888,hsa00140
Q13188,hsa04390
Q13188,hsa04392
Q13188,hsa04010
O14965,hsa04114
O14965,hsa04914
O94804,hsa04914
O00204,hsa01100
O00204,hsa00140
Q10588,hsa01100
Q10588,hsa04970
Q10588,hsa00760
Q10588,hsa04972
Q09428,hsa04930
Q09428,hsa04911
Q09428,hsa02010
P43405,hsa04072
P43405,hsa04380
P43405,hsa04662
P43405,hsa04666
P43405,hsa05152
P43405,hsa04064
P43405,hsa04151
P43405,hsa05203
P43405,hsa05171
P43405,hsa04625
P43405,hsa05169
P43405,hsa05167
P43405,hsa04613
P43405,hsa04611
P43405,hsa04650
P43405,hsa04664
P43405,hsa05168
Q9UHF0,hsa04080
P25103,hsa04020
P25103,hsa04080
P17735,hsa00270
P17735,hsa00360
P17735,hsa00400
P17735,hsa01100
P17735,hsa00130
P17735,hsa00350
P05543,hsa04918
P24557,hsa01100
P24557,hsa00590
P24557,hsa04611
Q06187,hsa04664
Q06187,hsa04611
Q06187,hsa04380
Q06187,hsa04064
Q06187,hsa05169
Q06187,hsa05340
Q06187,hsa04662
P42680,hsa04660
P42680,hsa04380
Q02763,hsa04014
Q02763,hsa04015
Q02763,hsa04010
Q02763,hsa04066
Q02763,hsa05323
Q02763,hsa04151
O14746,hsa05166
O14746,hsa05225
O14746,hsa05226
O14746,hsa05200
O14746,hsa05165
P02787,hsa04216
P02787,hsa04066
P02787,hsa04350
P02787,hsa04978
P04155,hsa04915
Q9UP52,hsa04350
P02786,hsa04350
P02786,hsa04066
P02786,hsa04145
P02786,hsa04144
P02786,hsa04640
P02786,hsa04216
P01137,hsa05212
P01137,hsa05211
P01137,hsa05146
P01137,hsa05166
P01137,hsa04933
P01137,hsa04060
P01137,hsa05220
P01137,hsa05414
P01137,hsa04932
P01137,hsa05142
P01137,hsa05205
P01137,hsa04110
P01137,hsa05410
P01137,hsa04672
P01137,hsa04010
P01137,hsa05200
P01137,hsa04659
P01137,hsa05152
P01137,hsa04350
P01137,hsa05145
P01137,hsa05225
P01137,hsa04926
P01137,hsa04380
P01137,hsa04390
P01137,hsa05321
P01137,hsa04218
P01137,hsa04068
P01137,hsa05161
P01137,hsa05415
P01137,hsa05140
P01137,hsa05210
P01137,hsa05226
P01137,hsa05144
P01137,hsa05323
P36897,hsa04390
P36897,hsa04010
P36897,hsa05226
P36897,hsa05166
P36897,hsa04060
P36897,hsa04520
P36897,hsa04371
P36897,hsa04068
P36897,hsa04380
P36897,hsa05225
P36897,hsa05200
P36897,hsa05415
P36897,hsa04144
P36897,hsa05161
P36897,hsa05210
P36897,hsa05142
P36897,hsa04218
P36897,hsa05212
P36897,hsa04659
P36897,hsa04350
P36897,hsa04926
P36897,hsa05220
P36897,hsa04933
P37173,hsa05226
P37173,hsa04390
P37173,hsa04520
P37173,hsa05200
P37173,hsa04060
P37173,hsa04010
P37173,hsa04350
P37173,hsa05415
P37173,hsa05166
P37173,hsa05210
P37173,hsa05212
P37173,hsa05220
P37173,hsa05225
P37173,hsa04659
P37173,hsa04380
P37173,hsa04068
P37173,hsa04933
P37173,hsa04926
P37173,hsa05161
P37173,hsa04144
P37173,hsa04218
P37173,hsa05142
P37173,hsa05202
P07101,hsa04917
P07101,hsa05030
P07101,hsa00790
P07101,hsa00350
P07101,hsa01100
P07101,hsa04728
P07101,hsa05012
P07101,hsa05034
P07101,hsa05031
P07204,hsa04610
P07204,hsa05418
P07204,hsa04933
P30536,hsa04979
P30536,hsa04080
P30536,hsa05166
P10827,hsa04080
P10827,hsa04919
P10828,hsa04080
P10828,hsa04919
O00142,hsa00983
O00142,hsa00240
O00142,hsa01100
O00142,hsa01232
P29401,hsa01230
P29401,hsa01100
P29401,hsa01200
P29401,hsa00030
O60603,hsa05144
O60603,hsa04620
O60603,hsa05171
O60603,hsa05205
O60603,hsa05161
O60603,hsa05134
O60603,hsa05152
O60603,hsa04613
O60603,hsa05235
O60603,hsa05168
O60603,hsa05323
O60603,hsa05169
O60603,hsa04151
O60603,hsa05417
O60603,hsa05321
O60603,hsa05170
O60603,hsa05162
O60603,hsa05146
O60603,hsa05140
O60603,hsa04145
O60603,hsa05132
O60603,hsa05142
O60603,hsa05145
O00206,hsa05164
O00206,hsa04217
O00206,hsa05145
O00206,hsa05170
O00206,hsa04621
O00206,hsa05417
O00206,hsa05130
O00206,hsa05323
O00206,hsa05131
O00206,hsa05132
O00206,hsa05140
O00206,hsa05171
O00206,hsa05134
O00206,hsa04064
O00206,hsa04620
O00206,hsa05162
O00206,hsa05146
O00206,hsa05135
O00206,hsa04066
O00206,hsa05321
O00206,hsa05205
O00206,hsa05144
O00206,hsa05142
O00206,hsa05133
O00206,hsa05152
O00206,hsa04151
O00206,hsa04145
O00206,hsa05161
O00206,hsa04936
