uniprot,pathway_id
P61626,R-HSA-977225
P61769,R-HSA-977225
P62807,R-HSA-977225
Q9UBN7,hsa05014
Q99720,hsa05014
Q13509,hsa05014
P68371,hsa05014
Q86Y39,hsa05014
P13073,hsa05014
P10606,hsa05014
Q02221,hsa05014
P14854,hsa05014
P09669,hsa05014
P24310,hsa05014
P24311,hsa05014
P15954,hsa05014
P10176,hsa05014
Q16539,hsa05014
P07437,hsa05014
Q15303,hsa05014
O75460,hsa05014
P18850,hsa05014
P42345,hsa05014
P07203,hsa05014
P22352,hsa05014
O75715,hsa05014
Q96SL4,hsa05014
P42261,hsa05014
P42262,hsa05014
Q05586,hsa05014
Q12879,hsa05014
Q13224,hsa05014
Q14957,hsa05014
O15399,hsa05014
Q9UHD2,hsa05014
P22626,hsa05014
P11021,hsa05014
Q14573,hsa05014
O75251,hsa05014
P00846,hsa05014
P00395,hsa05014
P00403,hsa05014
P00414,hsa05014
P03886,hsa05014
P03891,hsa05014
P03897,hsa05014
P03905,hsa05014
P03901,hsa05014
P03915,hsa05014
P03923,hsa05014
P18848,hsa05014
O15239,hsa05014
O43678,hsa05014
O95167,hsa05014
O00483,hsa05014
Q16718,hsa05014
P56556,hsa05014
O95182,hsa05014
P51970,hsa05014
Q16795,hsa05014
O95299,hsa05014
O14561,hsa05014
O75438,hsa05014
O95178,hsa05014
O43676,hsa05014
O95168,hsa05014
O43674,hsa05014
O95139,hsa05014
P17568,hsa05014
O95169,hsa05014
Q9Y6M9,hsa05014
O96000,hsa05014
O43677,hsa05014
O95298,hsa05014
P28331,hsa05014
O75306,hsa05014
O75489,hsa05014
P49821,hsa05014
O43181,hsa05014
O43920,hsa05014
O75380,hsa05014
O00217,hsa05014
P19404,hsa05014
P56181,hsa05014
P29475,hsa05014
P35228,hsa05014
Q8TED1,hsa05014
Q9P0J0,hsa05014
P30049,hsa05014
P99999,hsa05014
Q96LZ3,hsa05014
Q9UI09,hsa05014
Q15759,hsa05014
O15264,hsa05014
P46734,hsa05014
P52564,hsa05014
P20618,hsa05014
P49721,hsa05014
P28074,hsa05014
P63000,hsa05014
P10415,hsa05014
Q07817,hsa05014
P53778,hsa05014
P31040,hsa05014
O14521,hsa05014
P43004,hsa05014
P00441,hsa05014
P63261,hsa05014
P01375,hsa05014
P04637,hsa05014
P68366,hsa05014
P21796,hsa05014
Q71U36,hsa05014
Q9H4B7,hsa05014
P29466,hsa05014
P42574,hsa05014
O75385,hsa05014
P55211,hsa05014
P04040,hsa05014
Q14457,hsa05014
P20674,hsa05014
Q8IYT8,hsa05014
O14618,hsa05014
P43004,WP2447
O00444,R-HSA-5620912
P06493,R-HSA-5620912
P07437,R-HSA-5620912
P07900,R-HSA-5620912
P17612,R-HSA-5620912
P23258,R-HSA-5620912
P51955,R-HSA-5620912
P53350,R-HSA-5620912
P68366,R-HSA-5620912
P68371,R-HSA-5620912
Q71U36,R-HSA-5620912
Q7Z460,R-HSA-5620912
Q96L34,R-HSA-5620912
P01189,R-HSA-193048
P05093,R-HSA-193048
P14060,R-HSA-193048
P18405,R-HSA-193048
P26439,R-HSA-193048
P31213,R-HSA-193048
P37058,R-HSA-193048
Q9H8P0,R-HSA-193048
P08684,WP5393
P14061,WP5393
P15538,WP5393
P16435,WP5393
P17516,WP5393
P24462,WP5393
P28845,WP5393
P37059,WP5393
P42330,WP5393
P51659,WP5393
P51857,WP5393
P52895,WP5393
P80365,WP5393
Q04828,WP5393
O14757,WP2263
O96017,WP2263
P01106,WP2263
P04637,WP2263
P06493,WP2263
P10415,WP2263
P11802,WP2263
P23458,WP2263
P24385,WP2263
P24941,WP2263
P31749,WP2263
P42345,WP2263
P42574,WP2263
P55211,WP2263
P78527,WP2263
Q00987,WP2263
Q13315,WP2263
P15692,WP1539
P16234,WP1539
Q05397,WP1539
Q14289,WP1993
P01019,WP5036
Q9BYF1,WP5036
O60894,WP4993
O60895,WP4993
O60896,WP4993
O95622,WP4993
P01189,WP4993
P05231,WP4993
P06241,WP4993
P07550,WP4993
P07947,WP4993
P07948,WP4993
P08588,WP4993
P08631,WP4993
P09769,WP4993
P0DP23,WP4993
P10997,WP4993
P13945,WP4993
P16220,WP4993
P16444,WP4993
P17612,WP4993
P19440,WP4993
P21728,WP4993
P21918,WP4993
P22694,WP4993
P22888,WP4993
P25021,WP4993
P29274,WP4993
P29275,WP4993
P30518,WP4993
P30988,WP4993
P32245,WP4993
P33032,WP4993
P34969,WP4993
P34998,WP4993
P35408,WP4993
P41968,WP4993
P43116,WP4993
P43119,WP4993
P43220,WP4993
P43405,WP4993
P50406,WP4993
P59768,WP4993
Q01718,WP4993
Q01726,WP4993
Q02643,WP4993
Q08462,WP4993
Q08828,WP4993
Q13258,WP4993
Q13639,WP4993
Q14571,WP4993
Q14573,WP4993
Q14643,WP4993
Q16539,WP4993
Q16602,WP4993
Q6W5P4,WP4993
Q8TDU6,WP4993
Q96G91,WP4993
Q9NS75,WP4993
Q9NYY3,WP4993
Q9Y271,WP4993
O15440,hsa01523
O15111,hsa01523
Q92887,hsa01523
P00374,hsa01523
P15328,hsa01523
P14207,hsa01523
Q05932,hsa01523
P22102,hsa01523
O14920,hsa01523
P01584,hsa01523
P05231,hsa01523
P33527,hsa01523
P42898,hsa01523
P31939,hsa01523
P19838,hsa01523
Q04206,hsa01523
P34896,hsa01523
P34897,hsa01523
P01375,hsa01523
P04818,hsa01523
Q9UNQ0,hsa01523
O00329,R-HSA-983695
P06241,R-HSA-983695
P07948,R-HSA-983695
P0DP23,R-HSA-983695
P27986,R-HSA-983695
P29350,R-HSA-983695
P43405,R-HSA-983695
P51451,R-HSA-983695
Q06187,R-HSA-983695
Q14571,R-HSA-983695
Q14573,R-HSA-983695
Q14643,R-HSA-983695
P01889,R-HSA-983170
P11021,R-HSA-983170
P27797,R-HSA-983170
P27824,R-HSA-983170
P30101,R-HSA-983170
P61769,R-HSA-983170
Q14457,R-HSA-983170
P16220,hsa04612
P07711,hsa04612
P25774,hsa04612
P30101,hsa04612
P01889,hsa04612
P11021,hsa04612
P11142,hsa04612
P07900,hsa04612
P01579,hsa04612
P61769,hsa04612
Q06323,hsa04612
P01375,hsa04612
P27797,hsa04612
P27824,hsa04612
P20618,R-HSA-983168
P28062,R-HSA-983168
P28065,R-HSA-983168
P28074,R-HSA-983168
P40306,R-HSA-983168
P49721,R-HSA-983168
Q06323,R-HSA-983168
Q14145,R-HSA-983168
P02788,R-HSA-6803157
P04279,R-HSA-6803157
P10909,R-HSA-6803157
P12724,R-HSA-6803157
P14555,R-HSA-6803157
P61626,R-HSA-6803157
P81605,R-HSA-6803157
O00244,WP4101
P05109,WP4101
P06702,WP4101
P31151,WP4101
P51955,R-HSA-179409
P48729,R-HSA-5467337
P49841,R-HSA-5467337
P62714,R-HSA-5467337
P67775,R-HSA-5467337
P06493,R-HSA-174048
P20618,R-HSA-174154
P28062,R-HSA-174154
P28065,R-HSA-174154
P28074,R-HSA-174154
P40306,R-HSA-174154
P49721,R-HSA-174154
Q06323,R-HSA-174154
O14965,R-HSA-174178
P20618,R-HSA-174178
P28062,R-HSA-174178
P28065,R-HSA-174178
P28074,R-HSA-174178
P40306,R-HSA-174178
P49721,R-HSA-174178
P53350,R-HSA-174178
Q06323,R-HSA-174178
Q96GD4,R-HSA-174178
Q9UQL6,hsa04371
Q08828,hsa04371
Q08462,hsa04371
O95622,hsa04371
P30556,hsa04371
P31749,hsa04371
P42345,hsa04371
Q14643,hsa04371
Q14571,hsa04371
Q14573,hsa04371
Q15746,hsa04371
P29475,hsa04371
P35228,hsa04371
P29474,hsa04371
P05121,hsa04371
Q13370,hsa04371
Q9UGJ0,hsa04371
P48736,hsa04371
P00750,hsa04371
Q9UGI9,hsa04371
P59768,hsa04371
Q13131,hsa04371
P54646,hsa04371
Q9Y478,hsa04371
O43741,hsa04371
P17612,hsa04371
P22694,hsa04371
P54619,hsa04371
Q02156,hsa04371
P28482,hsa04371
P27361,hsa04371
Q02750,hsa04371
P36507,hsa04371
P04049,hsa04371
P24385,hsa04371
P21817,hsa04371
Q92736,hsa04371
P32418,hsa04371
P19634,hsa04371
P36897,hsa04371
P0DP23,hsa04371
Q9H1R3,hsa04371
Q14457,hsa04371
Q32MK0,hsa04371
P56524,hsa04371
P06746,R-HSA-5649702
P49916,R-HSA-5649702
Q969S2,R-HSA-5649702
Q96FI4,R-HSA-5649702
P62937,R-HSA-180689
Q9UGN5,hsa04210
Q9Y6F1,hsa04210
O15111,hsa04210
P09874,hsa04210
P07711,hsa04210
P25774,hsa04210
P31749,hsa04210
O75460,hsa04210
P01100,hsa04210
O15392,hsa04210
O14920,hsa04210
P08700,hsa04210
Q14643,hsa04210
Q14571,hsa04210
Q14573,hsa04210
P05412,hsa04210
Q07820,hsa04210
P18848,hsa04210
Q13315,hsa04210
P19838,hsa04210
P25963,hsa04210
P01138,hsa04210
P04629,hsa04210
O15530,hsa04210
P42336,hsa04210
P42338,hsa04210
O00329,hsa04210
P27986,hsa04210
O00459,hsa04210
P99999,hsa04210
P28482,hsa04210
P27361,hsa04210
P45983,hsa04210
P45984,hsa04210
P53779,hsa04210
Q02750,hsa04210
P36507,hsa04210
P04049,hsa04210
P10415,hsa04210
Q04206,hsa04210
Q07817,hsa04210
P63261,hsa04210
P01375,hsa04210
P04637,hsa04210
P68366,hsa04210
Q71U36,hsa04210
P42574,hsa04210
P55211,hsa04210
Q92569,hsa04210
Q13546,hsa04210
O95831,hsa04210
O15392,hsa04215
P99999,hsa04215
P45983,hsa04215
P45984,hsa04215
P53779,hsa04215
P10415,hsa04215
Q07817,hsa04215
P42574,hsa04215
P55211,hsa04215
Q14457,hsa04215
P09429,R-HSA-140342
P10412,R-HSA-140342
P42574,R-HSA-140342
P15924,R-HSA-351906
P35222,R-HSA-351906
P42574,R-HSA-351906
P42574,R-HSA-111465
P49354,R-HSA-111465
P51813,R-HSA-111465
Q04759,R-HSA-111465
Q05397,R-HSA-111465
Q05655,R-HSA-111465
Q9P289,R-HSA-111465
Q9Y6E0,R-HSA-111465
Q9Y6E0,R-HSA-75153
P06396,WP1784
P09429,WP1784
P10412,WP1784
P10636,WP1784
P15924,WP1784
P35222,WP1784
P42574,WP1784
P49354,WP1784
P51813,WP1784
Q04759,WP1784
Q05397,WP1784
Q05655,WP1784
Q13177,WP1784
Q9P289,WP1784
Q07021,R-HSA-111471
Q15185,hsa00590
P20813,hsa00590
P33261,hsa00590
P10632,hsa00590
P11712,hsa00590
P05181,hsa00590
P09917,hsa00590
Q9UNK4,hsa00590
P19440,hsa00590
O60760,hsa00590
P36969,hsa00590
Q9NZK7,hsa00590
P15428,hsa00590
P09960,hsa00590
Q16873,hsa00590
P04054,hsa00590
P14555,hsa00590
P47712,hsa00590
P41222,hsa00590
Q16647,hsa00590
P23219,hsa00590
P35354,hsa00590
P24557,hsa00590
P42330,hsa00590
P16152,hsa00590
O00519,R-HSA-2142753
P05177,WP2650
P07203,WP2650
P16444,WP2650
P27169,WP2650
P33527,WP2650
Q02928,WP2650
Q16678,WP2650
Q96A70,hsa00330
P12277,hsa00330
P06732,hsa00330
P17540,hsa00330
P14920,hsa00330
P05091,hsa00330
P30837,hsa00330
P49189,hsa00330
P51648,hsa00330
Q14353,hsa00330
P19801,hsa00330
P17707,hsa00330
P50440,hsa00330
P17174,hsa00330
P00505,hsa00330
Q96C36,hsa00330
P05089,hsa00330
P21397,hsa00330
P27338,hsa00330
P29475,hsa00330
P35228,hsa00330
P29474,hsa00330
P04181,hsa00330
P11926,hsa00330
P49419,hsa00330
P13674,hsa00330
P32322,hsa00330
P54886,hsa00330
P30038,hsa00330
P31327,hsa00220
Q8N159,hsa00220
Q9UI32,hsa00220
O94925,hsa00220
P00367,hsa00220
P49448,hsa00220
P15104,hsa00220
P17174,hsa00220
P00505,hsa00220
P05089,hsa00220
P29475,hsa00220
P35228,hsa00220
P29474,hsa00220
Q8TD30,hsa00220
P01138,R-HSA-170984
P04629,R-HSA-170984
P15056,R-HSA-170984
P31946,R-HSA-170984
P05177,R-HSA-211957
O60359,hsa05412
Q9Y698,hsa05412
P35222,hsa05412
P15924,hsa05412
P17302,hsa05412
Q9UF02,hsa05412
Q9UBN1,hsa05412
P08514,hsa05412
P06756,hsa05412
P05106,hsa05412
P14923,hsa05412
O14983,hsa05412
P16615,hsa05412
Q9UJU2,hsa05412
Q8WXS5,hsa05412
P62955,hsa05412
Q9BXT2,hsa05412
Q92736,hsa05412
P32418,hsa05412
P63261,hsa05412
Q13936,hsa05412
Q01668,hsa05412
O60840,hsa05412
Q13698,hsa05412
P54289,hsa05412
Q02641,hsa05412
Q08289,hsa05412
P54284,hsa05412
O00305,hsa05412
Q06432,hsa05412
Q7Z3S7,hsa05412
P35869,WP4108
Q15185,WP4108
P35869,R-HSA-8937144
Q15185,R-HSA-8937144
P14550,hsa00053
P05091,hsa00053
P30837,hsa00053
P49189,hsa00053
P51648,hsa00053
P49419,hsa00053
O60656,hsa00053
P22309,hsa00053
O60701,hsa00053
Q15493,hsa00053
Q9UM73,R-HSA-9717264
P27797,WP1785
P27824,WP1785
P30101,WP1785
Q13630,WP1785
Q14697,WP1785
Q9H8P0,WP1785
P00505,R-HSA-8963693
P08243,R-HSA-8963693
P17174,R-HSA-8963693
P45381,R-HSA-8963693
Q04609,R-HSA-8963693
Q86U10,R-HSA-8963693
O60656,R-HSA-9749641
P02768,R-HSA-9749641
P05181,R-HSA-9749641
P06276,R-HSA-9749641
P08684,R-HSA-9749641
P10632,R-HSA-9749641
P10635,R-HSA-9749641
P11712,R-HSA-9749641
P22309,R-HSA-9749641
P23141,R-HSA-9749641
P33261,R-HSA-9749641
P53985,R-HSA-9749641
Q92887,R-HSA-9749641
Q9Y694,R-HSA-9749641
O14936,R-HSA-9609736
O15399,R-HSA-9609736
O60391,R-HSA-9609736
P68366,R-HSA-9609736
P68371,R-HSA-9609736
P78352,R-HSA-9609736
Q05586,R-HSA-9609736
Q12879,R-HSA-9609736
Q13224,R-HSA-9609736
Q13509,R-HSA-9609736
Q13554,R-HSA-9609736
Q13555,R-HSA-9609736
Q13557,R-HSA-9609736
Q14957,R-HSA-9609736
Q71U36,R-HSA-9609736
Q8TCU5,R-HSA-9609736
Q9H4B7,R-HSA-9609736
Q9UQM7,R-HSA-9609736
P02655,R-HSA-8963889
P06727,R-HSA-8963889
P06858,R-HSA-8963889
P07711,R-HSA-2022090
P14780,R-HSA-2022090
P25774,R-HSA-2022090
P62937,R-HSA-175474
P62807,R-HSA-68616
P20618,R-HSA-68867
P28062,R-HSA-68867
P28065,R-HSA-68867
P28074,R-HSA-68867
P40306,R-HSA-68867
P49721,R-HSA-68867
Q06323,R-HSA-68867
O00444,WP3498
P06493,WP3498
P07437,WP3498
P07900,WP3498
P08100,WP3498
P17612,WP3498
P23258,WP3498
P32745,WP3498
P51955,WP3498
P53350,WP3498
P68366,WP3498
P68371,WP3498
Q71U36,WP3498
Q7Z460,WP3498
Q96L34,WP3498
Q99705,WP3498
Q99835,WP3498
Q9UBN7,WP3498
P27797,R-HSA-168316
P27824,R-HSA-168316
O14556,R-HSA-390471
O15379,R-HSA-390471
P04637,R-HSA-390471
P08700,hsa05310
P12724,hsa05310
P01375,hsa05310
P11678,hsa05310
P15104,R-HSA-210455
P43003,R-HSA-210455
P43004,R-HSA-210455
P20618,R-HSA-4608870
P28062,R-HSA-4608870
P28065,R-HSA-4608870
P28074,R-HSA-4608870
P40306,R-HSA-4608870
P49721,R-HSA-4608870
Q06323,R-HSA-4608870
P08243,R-HSA-380994
P13500,R-HSA-380994
P18847,R-HSA-380994
P18848,R-HSA-380994
P18850,R-HSA-380994
P11021,R-HSA-381183
P14625,R-HSA-381183
P18848,R-HSA-381183
P18850,R-HSA-381183
P27797,R-HSA-381183
P11021,R-HSA-381033
P18850,R-HSA-381033
P11021,R-HSA-8874177
O14757,WP2516
O96017,WP2516
P24941,WP2516
P25963,WP2516
Q00987,WP2516
Q13546,WP2516
Q9UKI8,WP2516
P08183,R-HSA-9754706
P08684,R-HSA-9754706
P27169,R-HSA-9754706
Q92887,R-HSA-9754706
Q9NPD5,R-HSA-9754706
Q9Y6L6,R-HSA-9754706
Q13547,hsa03082
Q92769,hsa03082
Q9NRF9,hsa03082
P63261,hsa03082
O60706,R-HSA-1296025
Q09428,R-HSA-1296025
Q14654,R-HSA-1296025
Q15842,R-HSA-1296025
P07711,R-HSA-9678110
P07711,R-HSA-9694614
Q9BYF1,R-HSA-9678110
Q9BYF1,R-HSA-9694614
P07900,R-HSA-3371568
P11142,R-HSA-3371568
Q15185,R-HSA-3371568
P11142,R-HSA-450408
P20618,R-HSA-450408
P28062,R-HSA-450408
P28065,R-HSA-450408
P28074,R-HSA-450408
P40306,R-HSA-450408
P49721,R-HSA-450408
Q06323,R-HSA-450408
O00444,R-HSA-8854518
O14965,R-HSA-8854518
P06493,R-HSA-8854518
P07437,R-HSA-8854518
P07900,R-HSA-8854518
P17612,R-HSA-8854518
P23258,R-HSA-8854518
P51955,R-HSA-8854518
P53350,R-HSA-8854518
P68366,R-HSA-8854518
P68371,R-HSA-8854518
Q71U36,R-HSA-8854518
Q7Z460,R-HSA-8854518
P20618,R-HSA-174084
P28062,R-HSA-174084
P28065,R-HSA-174084
P28074,R-HSA-174084
P40306,R-HSA-174084
P49721,R-HSA-174084
Q06323,R-HSA-174084
P04637,R-HSA-349425
P20618,R-HSA-349425
P28062,R-HSA-349425
P28065,R-HSA-349425
P28074,R-HSA-349425
P40306,R-HSA-349425
P49721,R-HSA-349425
Q06323,R-HSA-349425
Q13315,R-HSA-349425
P01889,hsa05320
P60568,hsa05320
P07202,hsa05320
Q96RR4,hsa04140
P07711,hsa04140
P53355,hsa04140
O43293,hsa04140
P31749,hsa04140
O75460,hsa04140
Q9UIK4,hsa04140
P42345,hsa04140
Q9UHD2,hsa04140
Q16665,hsa04140
P09429,hsa04140
P08069,hsa04140
P01308,hsa04140
Q14643,hsa04140
Q9P2K8,hsa04140
O15530,hsa04140
P42336,hsa04140
P42338,hsa04140
O00329,hsa04140
P27986,hsa04140
O00459,hsa04140
P67775,hsa04140
P62714,hsa04140
Q13131,hsa04140
P54646,hsa04140
P17612,hsa04140
P22694,hsa04140
Q05655,hsa04140
Q04759,hsa04140
P28482,hsa04140
P27361,hsa04140
P45983,hsa04140
P45984,hsa04140
P53779,hsa04140
Q02750,hsa04140
P36507,hsa04140
P04049,hsa04140
P10415,hsa04140
Q07817,hsa04140
O75385,hsa04140
Q92569,hsa04140
Q14457,hsa04140
Q8IYT8,hsa04140
P42345,hsa04136
P67775,hsa04136
P62714,hsa04136
Q14457,hsa04136
Q8IYT8,hsa04136
P48729,R-HSA-5467340
P49841,R-HSA-5467340
P62714,R-HSA-5467340
P67775,R-HSA-5467340
O96013,hsa04360
P23528,hsa04360
P29317,hsa04360
P21709,hsa04360
P29320,hsa04360
P54764,hsa04360
P54756,hsa04360
Q15375,hsa04360
P29322,hsa04360
P54762,hsa04360
P29323,hsa04360
P54760,hsa04360
O15197,hsa04360
P07332,hsa04360
P00519,hsa04360
P06241,hsa04360
Q9UF33,hsa04360
P49841,hsa04360
P32004,hsa04360
P53667,hsa04360
P53671,hsa04360
P08581,hsa04360
Q13153,hsa04360
Q13177,hsa04360
O75914,hsa04360
O15530,hsa04360
P42336,hsa04360
P42338,hsa04360
O00329,hsa04360
P27986,hsa04360
O00459,hsa04360
Q96LZ3,hsa04360
P17252,hsa04360
Q05513,hsa04360
P28482,hsa04360
P27361,hsa04360
Q9NQU5,hsa04360
Q9P286,hsa04360
Q05397,hsa04360
P63000,hsa04360
P15153,hsa04360
P04049,hsa04360
O00238,hsa04360
Q13873,hsa04360
Q99835,hsa04360
P12931,hsa04360
P61073,hsa04360
Q9UQM7,hsa04360
Q13554,hsa04360
Q13557,hsa04360
Q13555,hsa04360
Q92569,hsa04360
O75116,hsa04360
P12931,WP5289
P32004,WP5289
P01138,R-HSA-209563
O15440,R-HSA-9748787
P00492,R-HSA-9748787
P08263,R-HSA-9748787
P09210,R-HSA-9748787
P09488,R-HSA-9748787
P12268,R-HSA-9748787
P15531,R-HSA-9748787
P20839,R-HSA-9748787
P47989,R-HSA-9748787
P49915,R-HSA-9748787
P51580,R-HSA-9748787
P63000,R-HSA-9748787
Q14542,R-HSA-9748787
Q99808,R-HSA-9748787
P49841,R-HSA-5250924
P62807,R-HSA-5250924
O15111,hsa04662
P31749,hsa04662
P01100,hsa04662
P49841,hsa04662
O14920,hsa04662
P05412,hsa04662
P07948,hsa04662
O95644,hsa04662
P19838,hsa04662
P25963,hsa04662
P42336,hsa04662
P42338,hsa04662
O00329,hsa04662
P27986,hsa04662
O00459,hsa04662
Q96LZ3,hsa04662
P05771,hsa04662
P28482,hsa04662
P27361,hsa04662
Q02750,hsa04662
P36507,hsa04662
P29350,hsa04662
P63000,hsa04662
P15153,hsa04662
P04049,hsa04662
Q04206,hsa04662
P51451,hsa04662
P43405,hsa04662
Q06187,hsa04662
Q92569,hsa04662
P35222,hsa05100
P02751,hsa05100
P08581,hsa05100
P42336,hsa05100
P42338,hsa05100
O00329,hsa05100
P27986,hsa05100
O00459,hsa05100
Q05397,hsa05100
P63000,hsa05100
P12931,hsa05100
P63261,hsa05100
Q92569,hsa05100
P38936,hsa05217
P35222,hsa05217
P49841,hsa05217
Q9UJU2,hsa05217
Q99835,hsa05217
P04637,hsa05217
P29372,WP3399
P62807,WP3399
Q969S2,WP3399
Q96FI4,WP3399
Q9UGN5,hsa03410
Q9Y6F1,hsa03410
P09874,hsa03410
P39748,hsa03410
Q969S2,hsa03410
P09429,hsa03410
P18858,hsa03410
P49916,hsa03410
P29372,hsa03410
P12004,hsa03410
Q9NRF9,hsa03410
P06746,hsa03410
Q07864,hsa03410
P56282,hsa03410
Q9NR33,hsa03410
Q96FI4,hsa03410
O15427,R-HSA-210991
O95907,R-HSA-210991
P32004,R-HSA-210991
P53985,R-HSA-210991
P62937,R-HSA-210991
Q9UHI5,R-HSA-210991
Q9UPY5,R-HSA-210991
P32745,R-HSA-5620922
Q99705,R-HSA-5620922
Q99835,R-HSA-5620922
P23560,R-HSA-9024909
Q16620,R-HSA-9024909
P80404,hsa00410
Q12882,hsa00410
Q08426,hsa00410
P05091,hsa00410
P30838,hsa00410
P30837,hsa00410
P43353,hsa00410
P49189,hsa00410
P51648,hsa00410
Q99259,hsa00410
Q05329,hsa00410
P40939,hsa00410
P16219,hsa00410
Q02252,hsa00410
P49419,hsa00410
Q15067,hsa00410
Q9Y600,hsa00410
Q16853,hsa00410
O95644,WP3558
P05129,WP3558
P05771,WP3558
P0DP23,WP3558
P15153,WP3558
P16499,WP3558
P17252,WP3558
P18545,WP3558
P20618,WP3558
P28062,WP3558
P28065,WP3558
P28074,WP3558
P35222,WP3558
P35913,WP3558
P40306,WP3558
P49721,WP3558
P59768,WP3558
P63000,WP3558
Q06323,WP3558
Q13237,WP3558
Q14571,WP3558
Q14573,WP3558
Q14643,WP3558
Q9UJU2,WP3558
Q9UQM7,WP3558
P35222,R-HSA-196299
P48729,R-HSA-196299
P49841,R-HSA-196299
P62714,R-HSA-196299
P67775,R-HSA-196299
P43155,R-HSA-389887
P51659,R-HSA-389887
Q9UKG9,R-HSA-389887
P09110,R-HSA-390247
P51659,R-HSA-390247
Q08426,R-HSA-390247
O60603,R-HSA-1461957
P16219,R-HSA-77352
Q16836,R-HSA-77352
P11310,R-HSA-77346
P40939,R-HSA-77346
Q16836,R-HSA-77346
P16219,R-HSA-77350
P40939,R-HSA-77350
Q16836,R-HSA-77350
P40939,R-HSA-77310
Q16836,R-HSA-77310
P40939,R-HSA-77285
P11310,R-HSA-77348
P40939,R-HSA-77348
Q16836,R-HSA-77348
P40939,R-HSA-77305
P22455,R-HSA-1307965
P10415,R-HSA-111453
Q07817,R-HSA-111453
O95342,WP1788
P02768,WP1788
P17516,WP1788
P19793,WP1788
P42330,WP1788
P51161,WP1788
P51659,WP1788
P51857,WP1788
P52895,WP1788
Q04828,WP1788
Q14032,WP1788
Q15596,WP1788
Q16647,WP1788
Q96RI1,WP1788
Q9NPD5,WP1788
Q9Y6L6,WP1788
P22455,WP4389
Q9Y6L6,hsa04976
Q08828,hsa04976
Q08462,hsa04976
P13569,hsa04976
Q9Y694,hsa04976
O95622,hsa04976
Q92887,hsa04976
P08684,hsa04976
Q9NPD5,hsa04976
P04035,hsa04976
P29972,hsa04976
Q9H2S1,hsa04976
P05023,hsa04976
P50993,hsa04976
P13637,hsa04976
P54710,hsa04976
P08183,hsa04976
O60656,hsa04976
P22309,hsa04976
P17612,hsa04976
P22694,hsa04976
Q14032,hsa04976
P19793,hsa04976
P19634,hsa04976
P00918,hsa04976
O95342,hsa04976
Q8TCC7,hsa04976
Q9UNQ0,hsa04976
Q96RI1,hsa04976
P51681,R-HSA-173107
P61073,R-HSA-173107
P62937,R-HSA-173107
O14791,WP2784
P00738,WP2784
P00739,WP2784
P01591,WP2784
P02647,WP2784
P02649,WP2784
P02768,WP2784
P02790,WP2784
P02792,WP2784
P02794,WP2784
P04114,WP2784
P07900,WP2784
P09486,WP2784
P14625,WP2784
P27797,WP2784
P68871,WP2784
P69905,WP2784
Q8WWQ8,WP2784
Q9UEW3,WP2784
P01106,R-HSA-4411364
P35222,R-HSA-4411364
Q9UJU2,R-HSA-4411364
P21397,R-HSA-141333
P27338,R-HSA-141333
O00142,WP4584
P04818,WP4584
P12277,WP4584
P19971,WP4584
P23921,WP4584
P31350,WP4584
Q02127,WP4584
Q12882,WP4584
Q7LG56,WP4584
P00742,WP4583
P05089,WP4583
P17174,WP4583
P50440,WP4583
Q14353,WP4583
Q8N159,WP4583
Q9UI32,WP4583
P00374,WP4156
P00439,WP4156
P07101,WP4156
P09172,WP4156
P09417,WP4156
P21397,WP4156
P21964,WP4156
P27338,WP4156
P46597,WP4156
Q03393,WP4156
P20132,hsa01230
Q96GA7,hsa01230
P31327,hsa01230
O75390,hsa01230
P32929,hsa01230
Q8N159,hsa01230
P06733,hsa01230
P04075,hsa01230
P04406,hsa01230
O43175,hsa01230
P15104,hsa01230
P17174,hsa01230
P00505,hsa01230
Q96C36,hsa01230
Q9Y617,hsa01230
O75874,hsa01230
P48735,hsa01230
P50213,hsa01230
O43837,hsa01230
P51553,hsa01230
P05089,hsa01230
Q00266,hsa01230
P31153,hsa01230
P08243,hsa01230
Q99707,hsa01230
P00439,hsa01230
P11498,hsa01230
P18669,hsa01230
P00558,hsa01230
P30613,hsa01230
P14618,hsa01230
P78330,hsa01230
P32322,hsa01230
P54886,hsa01230
P54687,hsa01230
O15382,hsa01230
P34896,hsa01230
P34897,hsa01230
P29401,hsa01230
P60174,hsa01230
Q8TD30,hsa01230
P09917,R-HSA-9020265
P09960,R-HSA-9020265
Q9NQX3,hsa01240
P14550,hsa01240
P13995,hsa01240
O43766,hsa01240
Q8NBN7,hsa01240
Q5JPH6,hsa01240
Q96NR8,hsa01240
P17812,hsa01240
P00374,hsa01240
Q02127,hsa01240
P15559,hsa01240
P09622,hsa01240
P07814,hsa01240
P13716,hsa01240
P13196,hsa01240
P22557,hsa01240
P05091,hsa01240
P30837,hsa01240
P22830,hsa01240
P51648,hsa01240
Q15274,hsa01240
Q05932,hsa01240
P10696,hsa01240
P38435,hsa01240
Q9H3S4,hsa01240
P48506,hsa01240
P48507,hsa01240
P48637,hsa01240
Q9Y617,hsa01240
P32754,hsa01240
P14902,hsa01240
Q00266,hsa01240
P31153,hsa01240
P11586,hsa01240
P15531,hsa01240
Q8TC12,hsa01240
Q9Y234,hsa01240
P30085,hsa01240
O60656,hsa01240
P22309,hsa01240
Q9NVS9,hsa01240
Q6IA69,hsa01240
Q969G6,hsa01240
Q96GD0,hsa01240
