uniprot,pathway
P28482,R-HSA-2559585
P28482,R-HSA-2871796
P28482,R-HSA-3371453
P28482,R-HSA-375165
P28482,R-HSA-437239
P28482,R-HSA-444257
P28482,R-HSA-445144
P28482,R-HSA-450341
P28482,R-HSA-456926
P28482,R-HSA-5654726
P28482,R-HSA-5654727
P28482,R-HSA-5654732
P28482,R-HSA-5654733
P28482,R-HSA-5663213
P28482,R-HSA-5668599
P28482,R-HSA-5673001
P28482,R-HSA-5674135
P28482,R-HSA-5674499
P28482,R-HSA-5675221
P28482,R-HSA-6798695
P28482,R-HSA-6802946
P28482,R-HSA-6802948
P28482,R-HSA-6802952
P28482,R-HSA-6802955
P28482,R-HSA-6811558
P28482,R-HSA-74749
P28482,R-HSA-877300
P28482,R-HSA-879415
P28482,R-HSA-881907
P28482,R-HSA-8939211
P28482,R-HSA-8940973
P28482,R-HSA-8943724
P28482,R-HSA-9627069
P28482,R-HSA-9634635
P28482,R-HSA-9634638
P28482,R-HSA-9635465
P28482,R-HSA-9649948
P28482,R-HSA-9652169
P28482,R-HSA-9652817
P28482,R-HSA-9656223
P28482,R-HSA-9664422
P28482,R-HSA-9725371
P28482,R-HSA-9732724
P28482,R-HSA-9768919
P28482,R-HSA-982772
P28676,R-HSA-6798695
P28702,R-HSA-1989781
P28702,R-HSA-383280
P28702,R-HSA-5362517
P28702,R-HSA-9029558
P28702,R-HSA-9029569
P28702,R-HSA-9031525
P28702,R-HSA-9031528
P28702,R-HSA-9623433
P28702,R-HSA-9632974
P28845,R-HSA-194002
P28845,R-HSA-9757110
P29074,R-HSA-166016
P29074,R-HSA-9008059
P29074,R-HSA-9022699
P29218,R-HSA-1855183
P29274,R-HSA-187024
P29274,R-HSA-417973
P29274,R-HSA-418555
P29274,R-HSA-5683826
P29275,R-HSA-417973
P29275,R-HSA-418555
P29275,R-HSA-5683826
P29275,R-HSA-9660821
P29317,R-HSA-2682334
P29317,R-HSA-3928663
P29317,R-HSA-3928665
P29317,R-HSA-9013149
P29317,R-HSA-9013404
P29317,R-HSA-9013408
P29317,R-HSA-9013420
P29317,R-HSA-9013423
P29317,R-HSA-9013424
P29317,R-HSA-9696264
P29317,R-HSA-9696270
P29317,R-HSA-9696273
P29320,R-HSA-2682334
P29320,R-HSA-3928663
P29320,R-HSA-3928665
P29322,R-HSA-2682334
P29322,R-HSA-3928663
P29322,R-HSA-3928665
P29323,R-HSA-2682334
P29323,R-HSA-373760
P29323,R-HSA-3928662
P29323,R-HSA-3928664
P29323,R-HSA-3928665
P29350,R-HSA-114604
P29350,R-HSA-1433559
P29350,R-HSA-201556
P29350,R-HSA-210990
P29350,R-HSA-388841
P29350,R-HSA-389948
P29350,R-HSA-391160
P29350,R-HSA-432142
P29350,R-HSA-512988
P29350,R-HSA-5690714
P29350,R-HSA-6798695
P29350,R-HSA-877300
P29350,R-HSA-877312
P29350,R-HSA-9008059
P29350,R-HSA-909733
P29350,R-HSA-912526
P29350,R-HSA-912694
P29350,R-HSA-9705671
P29350,R-HSA-982772
P29350,R-HSA-983695
P29372,R-HSA-110330
P29372,R-HSA-110331
P29372,R-HSA-110357
P29401,R-HSA-163754
P29401,R-HSA-71336
P29401,R-HSA-9818028
P29466,R-HSA-168638
P29466,R-HSA-448706
P29466,R-HSA-5620971
P29466,R-HSA-6803207
P29466,R-HSA-844456
P29466,R-HSA-844615
P29466,R-HSA-844623
P29466,R-HSA-9008059
P29466,R-HSA-9660826
P29466,R-HSA-9692916
P29474,R-HSA-1222556
P29474,R-HSA-1474151
P29474,R-HSA-203615
P29474,R-HSA-203641
P29474,R-HSA-203754
P29474,R-HSA-392154
P29474,R-HSA-5218920
P29474,R-HSA-9009391
P29475,R-HSA-1222556
P29475,R-HSA-392154
P29475,R-HSA-5578775
P29590,R-HSA-3108214
P29590,R-HSA-3232142
P29590,R-HSA-6804758
P29590,R-HSA-877300
P29590,R-HSA-8934593
P29590,R-HSA-8948747
P29590,R-HSA-9609690
P29597,R-HSA-1059683
P29597,R-HSA-110056
P29597,R-HSA-112411
P29597,R-HSA-449836
P29597,R-HSA-6783783
P29597,R-HSA-6785807
P29597,R-HSA-6788467
P29597,R-HSA-8854691
P29597,R-HSA-8984722
P29597,R-HSA-9020591
P29597,R-HSA-9020933
P29597,R-HSA-9020956
P29597,R-HSA-909733
P29597,R-HSA-912694
P29597,R-HSA-9674555
P29597,R-HSA-9679191
P29597,R-HSA-9705462
P29597,R-HSA-9705671
P29622,R-HSA-114608
P29803,R-HSA-204174
P29803,R-HSA-389661
P29803,R-HSA-5362517
P29803,R-HSA-70268
P29972,R-HSA-1237044
P29972,R-HSA-1247673
P29972,R-HSA-432040
P29972,R-HSA-432047
P30038,R-HSA-389661
P30038,R-HSA-70688
P30041,R-HSA-3299685
P30041,R-HSA-6798695
P30043,R-HSA-189483
P30043,R-HSA-9707564
P30049,R-HSA-163210
P30049,R-HSA-8949613
P30085,R-HSA-499943
P30086,R-HSA-5674135
P30086,R-HSA-5675221
P30086,R-HSA-6802946
P30086,R-HSA-6802948
P30086,R-HSA-6802952
P30086,R-HSA-6802955
P30086,R-HSA-9649948
P30101,R-HSA-1236974
P30101,R-HSA-901042
P30101,R-HSA-983170
P30291,R-HSA-156711
P30291,R-HSA-69202
P30291,R-HSA-69273
P30291,R-HSA-69478
P30291,R-HSA-69656
P30291,R-HSA-75035
P30291,R-HSA-983231
P30411,R-HSA-375276
P30411,R-HSA-416476
P30411,R-HSA-418594
P30518,R-HSA-388479
P30518,R-HSA-418555
P30518,R-HSA-432040
P30518,R-HSA-8856825
P30518,R-HSA-8856828
P30518,R-HSA-9036092
P30519,R-HSA-189483
P30519,R-HSA-6798695
P30519,R-HSA-8980692
P30519,R-HSA-917937
P30519,R-HSA-9707564
P30530,R-HSA-4420097
P30531,R-HSA-442660
P30531,R-HSA-888593
P30532,R-HSA-629594
P30532,R-HSA-629597
P30536,R-HSA-196108
P30542,R-HSA-417973
P30542,R-HSA-418594
P30556,R-HSA-375276
P30556,R-HSA-416476
P30556,R-HSA-8856825
P30556,R-HSA-8856828
P30559,R-HSA-388479
P30559,R-HSA-416476
P30626,R-HSA-2672351
P30626,R-HSA-418359
P30626,R-HSA-425561
P30626,R-HSA-5578775
P30626,R-HSA-936837
P30711,R-HSA-156590
P30711,R-HSA-9753281
P30837,R-HSA-71384
P30838,R-HSA-211945
P30872,R-HSA-375276
P30872,R-HSA-418594
P30874,R-HSA-375276
P30874,R-HSA-418594
P30926,R-HSA-629587
P30926,R-HSA-629594
P30926,R-HSA-629597
P30926,R-HSA-6798695
P30968,R-HSA-375281
P30968,R-HSA-416476
P30988,R-HSA-418555
P30988,R-HSA-419812
P31025,R-HSA-804914
P31040,R-HSA-611105
P31040,R-HSA-71403
P31151,R-HSA-6798695
P31151,R-HSA-6799990
P31152,R-HSA-5687128
P31153,R-HSA-156581
P31213,R-HSA-193048
P31327,R-HSA-70635
P31350,R-HSA-499943
P31350,R-HSA-69205
P31350,R-HSA-8953750
P31391,R-HSA-375276
P31391,R-HSA-418594
P31415,R-HSA-2672351
P31415,R-HSA-5578775
P31639,R-HSA-189200
P31639,R-HSA-5658208
P31644,R-HSA-977443
P31645,R-HSA-380615
P31749,R-HSA-111447
P31749,R-HSA-1257604
P31749,R-HSA-1358803
P31749,R-HSA-1445148
P31749,R-HSA-1474151
P31749,R-HSA-165159
P31749,R-HSA-198323
P31749,R-HSA-198693
P31749,R-HSA-199418
P31749,R-HSA-203615
P31749,R-HSA-211163
P31749,R-HSA-354192
P31749,R-HSA-3769402
P31749,R-HSA-389357
P31749,R-HSA-389513
P31749,R-HSA-392451
P31749,R-HSA-450385
P31749,R-HSA-450604
P31749,R-HSA-5218920
P31749,R-HSA-5628897
P31749,R-HSA-5674400
P31749,R-HSA-6785807
P31749,R-HSA-6804757
P31749,R-HSA-6804758
P31749,R-HSA-6804759
P31749,R-HSA-6811558
P31749,R-HSA-69202
P31749,R-HSA-69656
P31749,R-HSA-8849469
P31749,R-HSA-8876198
P31749,R-HSA-8941332
P31749,R-HSA-8948751
P31749,R-HSA-9009391
P31749,R-HSA-9604323
P31749,R-HSA-9607240
P31749,R-HSA-9614399
P31749,R-HSA-9634638
P31749,R-HSA-9755511
P31749,R-HSA-9755779
P31937,R-HSA-70895
P31939,R-HSA-73817
P31939,R-HSA-9725370
P31943,R-HSA-6803529
P31943,R-HSA-72163
P31943,R-HSA-72203
P31946,R-HSA-111447
P31946,R-HSA-1445148
P31946,R-HSA-165159
P31946,R-HSA-166208
P31946,R-HSA-170968
P31946,R-HSA-170984
P31946,R-HSA-2028269
P31946,R-HSA-392517
P31946,R-HSA-450385
P31946,R-HSA-450513
P31946,R-HSA-5625740
P31946,R-HSA-5628897
P31946,R-HSA-5673000
P31946,R-HSA-5674135
P31946,R-HSA-5675221
P31946,R-HSA-6802946
P31946,R-HSA-6802948
P31946,R-HSA-6802952
P31946,R-HSA-6802955
P31946,R-HSA-75035
P31946,R-HSA-9614399
P31946,R-HSA-9649948
P31946,R-HSA-9656223
P31946,R-HSA-9726840
P31946,R-HSA-9726842
P31946,R-HSA-9735871
P31946,R-HSA-9755779
P32004,R-HSA-210991
P32004,R-HSA-373760
P32004,R-HSA-437239
P32004,R-HSA-445095
P32004,R-HSA-445144
P32119,R-HSA-3299685
P32119,R-HSA-5628897
P32119,R-HSA-8862803
P32238,R-HSA-375276
P32238,R-HSA-416476
P32239,R-HSA-375276
P32239,R-HSA-416476
P32239,R-HSA-881907
P32245,R-HSA-375276
P32245,R-HSA-418555
P32297,R-HSA-629587
P32297,R-HSA-629594
P32297,R-HSA-629597
P32322,R-HSA-8964539
P32418,R-HSA-418359
P32418,R-HSA-425561
P32418,R-HSA-5578775
P32745,R-HSA-375276
P32745,R-HSA-418594
P32745,R-HSA-5620922
P32754,R-HSA-8963684
P32929,R-HSA-1614558
P32929,R-HSA-1614603
P32929,R-HSA-2408508
P33032,R-HSA-375276
P33032,R-HSA-418555
P33151,R-HSA-418990
P33151,R-HSA-5218920
P33261,R-HSA-211981
P33261,R-HSA-211999
P33261,R-HSA-2142670
P33261,R-HSA-2142816
P33261,R-HSA-9749641
P33527,R-HSA-189483
P33527,R-HSA-2142691
P33527,R-HSA-382556
P33527,R-HSA-9707564
P33527,R-HSA-9753281
P33527,R-HSA-9758890
P34896,R-HSA-196757
P34896,R-HSA-71262
P34897,R-HSA-196757
P34897,R-HSA-9013408
P34903,R-HSA-977443
P34969,R-HSA-390666
P34969,R-HSA-418555
P34972,R-HSA-373076
P34972,R-HSA-418594
P34981,R-HSA-375276
P34981,R-HSA-416476
P34995,R-HSA-391908
P34995,R-HSA-416476
P34998,R-HSA-373080
P34998,R-HSA-418555
P35218,R-HSA-1475029
P35222,R-HSA-195253
P35222,R-HSA-196299
P35222,R-HSA-201681
P35222,R-HSA-201722
P35222,R-HSA-3134973
P35222,R-HSA-351906
P35222,R-HSA-3769402
P35222,R-HSA-381771
P35222,R-HSA-4086398
P35222,R-HSA-418990
P35222,R-HSA-4411364
P35222,R-HSA-4641262
P35222,R-HSA-5218920
P35222,R-HSA-525793
P35222,R-HSA-5339716
P35222,R-HSA-5358747
P35222,R-HSA-5358749
P35222,R-HSA-5358751
P35222,R-HSA-5358752
P35222,R-HSA-5626467
P35222,R-HSA-8853884
P35222,R-HSA-8876493
P35222,R-HSA-8951430
P35222,R-HSA-9733709
P35222,R-HSA-9754189
P35222,R-HSA-9762292
P35222,R-HSA-9764302
P35222,R-HSA-9793380
P35222,R-HSA-9796292
P35222,R-HSA-9823730
P35222,R-HSA-9824272
P35222,R-HSA-9833576
P35228,R-HSA-1222556
P35228,R-HSA-392154
P35228,R-HSA-6785807
P35228,R-HSA-9033241
P35228,R-HSA-9636249
P35346,R-HSA-375276
P35346,R-HSA-418594
P35348,R-HSA-390696
P35348,R-HSA-416476
P35348,R-HSA-416482
P35354,R-HSA-197264
P35354,R-HSA-2142770
P35354,R-HSA-2162123
P35354,R-HSA-6783783
P35354,R-HSA-6785807
P35354,R-HSA-9018677
P35354,R-HSA-9018679
P35354,R-HSA-9025094
P35354,R-HSA-9027604
P35367,R-HSA-390650
P35367,R-HSA-416476
P35368,R-HSA-390696
P35368,R-HSA-416476
P35368,R-HSA-416482
P35372,R-HSA-111885
P35372,R-HSA-202040
P35372,R-HSA-375276
P35372,R-HSA-418594
P35372,R-HSA-6785807
P35372,R-HSA-9022699
P35398,R-HSA-1368082
P35398,R-HSA-1989781
P35398,R-HSA-383280
P35398,R-HSA-400253
P35398,R-HSA-4090294
P35398,R-HSA-6785807
P35398,R-HSA-9707616
P35408,R-HSA-391908
P35408,R-HSA-418555
P35462,R-HSA-390651
P35462,R-HSA-418594
P35498,R-HSA-445095
P35498,R-HSA-5576892
P35499,R-HSA-445095
P35499,R-HSA-5576892
P35527,R-HSA-6805567
P35527,R-HSA-6809371
P35556,R-HSA-1474228
P35556,R-HSA-1566948
P35556,R-HSA-2129379
P35610,R-HSA-8964038
P35754,R-HSA-499943
P35858,R-HSA-381426
P35869,R-HSA-1989781
P35869,R-HSA-211945
P35869,R-HSA-211976
P35869,R-HSA-211981
P35869,R-HSA-8937144
P35908,R-HSA-6805567
P35908,R-HSA-6809371
P35913,R-HSA-2485179
P35913,R-HSA-2514859
P35913,R-HSA-4086398
P35916,R-HSA-195399
P35916,R-HSA-9013695
P35968,R-HSA-194306
P35968,R-HSA-195399
P35968,R-HSA-216083
P35968,R-HSA-4420097
P35968,R-HSA-5218921
P35968,R-HSA-9673768
P36021,R-HSA-879518
P36507,R-HSA-112411
P36507,R-HSA-170968
P36507,R-HSA-445144
P36507,R-HSA-5210891
P36507,R-HSA-5673000
P36507,R-HSA-5674135
P36507,R-HSA-5674499
P36507,R-HSA-6802946
P36507,R-HSA-6802948
P36507,R-HSA-6802952
P36507,R-HSA-6802955
P36507,R-HSA-9649948
P36507,R-HSA-9652169
P36507,R-HSA-9656223
P36543,R-HSA-1222556
P36543,R-HSA-77387
P36543,R-HSA-917977
P36543,R-HSA-9639288
P36543,R-HSA-983712
P36544,R-HSA-629594
P36888,R-HSA-109704
P36888,R-HSA-1257604
P36888,R-HSA-2219530
P36888,R-HSA-5673001
P36888,R-HSA-6811558
P36888,R-HSA-9607240
P36888,R-HSA-9645135
P36888,R-HSA-9702509
P36888,R-HSA-9702518
P36888,R-HSA-9702569
P36888,R-HSA-9702577
P36888,R-HSA-9702581
P36888,R-HSA-9702590
P36888,R-HSA-9702596
P36888,R-HSA-9702600
P36888,R-HSA-9702605
P36888,R-HSA-9702614
P36888,R-HSA-9702620
P36888,R-HSA-9702624
P36888,R-HSA-9702632
P36888,R-HSA-9702636
P36888,R-HSA-9702998
P36888,R-HSA-9703009
P36888,R-HSA-9703648
P36888,R-HSA-9706369
P36888,R-HSA-9706374
P36888,R-HSA-9706377
P36896,R-HSA-1181150
P36896,R-HSA-1433617
P36896,R-HSA-1502540
P36897,R-HSA-2173788
P36897,R-HSA-2173789
P36897,R-HSA-2173791
P36897,R-HSA-3304356
P36897,R-HSA-3645790
P36897,R-HSA-3656532
P36897,R-HSA-3656535
P36897,R-HSA-5689603
P36897,R-HSA-5689880
P36956,R-HSA-1368082
P36956,R-HSA-191273
P36956,R-HSA-9615017
P36969,R-HSA-2142688
P36969,R-HSA-2142712
P36969,R-HSA-2142770
P37058,R-HSA-193048
P37058,R-HSA-75876
P37059,R-HSA-193144
P37088,R-HSA-2672351
P37088,R-HSA-9730628
P37173,R-HSA-2173788
P37173,R-HSA-2173789
P37173,R-HSA-2173791
P37173,R-HSA-3304356
P37173,R-HSA-3642279
P37173,R-HSA-3645790
P37173,R-HSA-3656532
P37173,R-HSA-3656535
P37173,R-HSA-5689603
P37231,R-HSA-1989781
P37231,R-HSA-381340
P37231,R-HSA-383280
P37231,R-HSA-4090294
P37231,R-HSA-8943724
P37231,R-HSA-9022707
P37288,R-HSA-388479
P37288,R-HSA-416476
P37288,R-HSA-5619099
P37840,R-HSA-977225
P38435,R-HSA-159740
P38435,R-HSA-9673240
P38606,R-HSA-1222556
P38606,R-HSA-77387
P38606,R-HSA-917977
P38606,R-HSA-9639288
P38606,R-HSA-983712
P38936,R-HSA-187577
P38936,R-HSA-198323
P38936,R-HSA-2559582
P38936,R-HSA-2559586
P38936,R-HSA-5674400
P38936,R-HSA-6785807
P38936,R-HSA-6804116
P38936,R-HSA-69202
P38936,R-HSA-69231
P38936,R-HSA-69563
P38936,R-HSA-69656
P38936,R-HSA-69895
P38936,R-HSA-8852276
P38936,R-HSA-8866911
P38936,R-HSA-8878166
P38936,R-HSA-8941855
P38936,R-HSA-8951664
P38936,R-HSA-9616222
P38936,R-HSA-9617828
P38936,R-HSA-9661069
P38936,R-HSA-9702518
P38936,R-HSA-9703465
P38936,R-HSA-9755511
P39023,R-HSA-156827
P39023,R-HSA-156902
P39023,R-HSA-1799339
P39023,R-HSA-192823
P39023,R-HSA-2408557
P39023,R-HSA-6791226
P39023,R-HSA-72689
P39023,R-HSA-72706
P39023,R-HSA-72764
P39023,R-HSA-9010553
P39023,R-HSA-9633012
P39023,R-HSA-975956
P39023,R-HSA-975957
P39086,R-HSA-451307
P39086,R-HSA-451308
P39748,R-HSA-110362
P39748,R-HSA-162594
P39748,R-HSA-174437
P39748,R-HSA-5651801
P39748,R-HSA-5685939
P39748,R-HSA-69166
P39900,R-HSA-1442490
P39900,R-HSA-1474228
P40261,R-HSA-156581
P40261,R-HSA-197264
P40261,R-HSA-2408508
P40306,R-HSA-1169091
P40306,R-HSA-1234176
P40306,R-HSA-1236974
P40306,R-HSA-1236978
P40306,R-HSA-174084
P40306,R-HSA-174113
P40306,R-HSA-174154
P40306,R-HSA-174178
P40306,R-HSA-174184
P40306,R-HSA-180534
P40306,R-HSA-180585
P40306,R-HSA-187577
P40306,R-HSA-195253
P40306,R-HSA-202424
P40306,R-HSA-211733
P40306,R-HSA-2467813
P40306,R-HSA-2871837
P40306,R-HSA-349425
P40306,R-HSA-350562
P40306,R-HSA-382556
P40306,R-HSA-450408
P40306,R-HSA-4608870
P40306,R-HSA-4641257
P40306,R-HSA-4641258
P40306,R-HSA-5358346
P40306,R-HSA-5362768
P40306,R-HSA-5607761
P40306,R-HSA-5607764
P40306,R-HSA-5610780
P40306,R-HSA-5610783
P40306,R-HSA-5610785
P40306,R-HSA-5632684
P40306,R-HSA-5658442
P40306,R-HSA-5668541
P40306,R-HSA-5676590
P40306,R-HSA-5678895
P40306,R-HSA-5687128
P40306,R-HSA-5689603
P40306,R-HSA-5689880
P40306,R-HSA-68867
P40306,R-HSA-68949
P40306,R-HSA-69017
P40306,R-HSA-69481
P40306,R-HSA-69601
P40306,R-HSA-75815
P40306,R-HSA-8852276
P40306,R-HSA-8854050
P40306,R-HSA-8939236
P40306,R-HSA-8939902
P40306,R-HSA-8941858
P40306,R-HSA-8948751
P40306,R-HSA-8951664
P40306,R-HSA-9010553
P40306,R-HSA-9020702
P40306,R-HSA-9604323
P40306,R-HSA-9755511
P40306,R-HSA-9762114
P40306,R-HSA-9824272
P40306,R-HSA-983168
P40394,R-HSA-71384
P40925,R-HSA-70263
P40926,R-HSA-70263
P40926,R-HSA-71403
P40933,R-HSA-8983432
P40939,R-HSA-1482798
P40939,R-HSA-77285
P40939,R-HSA-77288
P40939,R-HSA-77305
P40939,R-HSA-77310
P40939,R-HSA-77346
P40939,R-HSA-77348
P40939,R-HSA-77350
P41143,R-HSA-375276
P41143,R-HSA-418594
P41143,R-HSA-6785807
P41145,R-HSA-375276
P41145,R-HSA-418594
P41145,R-HSA-9022699
P41146,R-HSA-375276
P41146,R-HSA-418594
P41180,R-HSA-416476
P41180,R-HSA-418594
P41180,R-HSA-420499
P41222,R-HSA-2162123
P41222,R-HSA-9690406
P41231,R-HSA-416476
P41231,R-HSA-417957
P41231,R-HSA-5683826
P41238,R-HSA-72200
P41238,R-HSA-75094
P41240,R-HSA-180292
P41240,R-HSA-202427
P41240,R-HSA-354192
P41240,R-HSA-389948
P41240,R-HSA-5674135
P41240,R-HSA-6802946
P41240,R-HSA-6802948
P41240,R-HSA-6802952
P41240,R-HSA-6802955
P41240,R-HSA-9013407
P41240,R-HSA-9649948
P41240,R-HSA-9656223
P41240,R-HSA-9706369
P41250,R-HSA-379716
P41250,R-HSA-379726
P41594,R-HSA-416476
P41594,R-HSA-420499
P41594,R-HSA-6794361
P41595,R-HSA-390666
P41595,R-HSA-416476
P41743,R-HSA-1912408
P41743,R-HSA-209543
P41743,R-HSA-420029
P41968,R-HSA-375276
P41968,R-HSA-418555
P42261,R-HSA-204005
P42261,R-HSA-399710
P42261,R-HSA-399719
P42261,R-HSA-416993
P42261,R-HSA-438066
P42261,R-HSA-5694530
P42261,R-HSA-8849932
P42261,R-HSA-9620244
P42262,R-HSA-399710
P42262,R-HSA-416993
P42262,R-HSA-438066
P42262,R-HSA-9022699
P42262,R-HSA-9620244
P42263,R-HSA-399710
P42263,R-HSA-399719
P42263,R-HSA-416993
P42263,R-HSA-438066
P42263,R-HSA-8849932
P42330,R-HSA-193368
P42330,R-HSA-193775
P42330,R-HSA-193807
P42330,R-HSA-2162123
P42330,R-HSA-5365859
P42330,R-HSA-975634
P42336,R-HSA-109704
P42336,R-HSA-112399
P42336,R-HSA-114604
P42336,R-HSA-1236382
P42336,R-HSA-1250342
P42336,R-HSA-1257604
P42336,R-HSA-1433557
P42336,R-HSA-1660499
P42336,R-HSA-180292
P42336,R-HSA-1839117
P42336,R-HSA-186763
P42336,R-HSA-1963642
P42336,R-HSA-198203
P42336,R-HSA-201556
P42336,R-HSA-202424
P42336,R-HSA-2029485
P42336,R-HSA-210993
P42336,R-HSA-2219530
P42336,R-HSA-2424491
P42336,R-HSA-2730905
P42336,R-HSA-373753
P42336,R-HSA-388841
P42336,R-HSA-389357
P42336,R-HSA-416476
P42336,R-HSA-4420097
P42336,R-HSA-512988
P42336,R-HSA-5637810
P42336,R-HSA-5654689
P42336,R-HSA-5654695
P42336,R-HSA-5654710
P42336,R-HSA-5654720
P42336,R-HSA-5655253
P42336,R-HSA-5655291
P42336,R-HSA-5655302
P42336,R-HSA-5655332
P42336,R-HSA-5673001
P42336,R-HSA-6811558
P42336,R-HSA-8851907
P42336,R-HSA-8853659
P42336,R-HSA-9009391
P42336,R-HSA-9013149
P42336,R-HSA-9013404
P42336,R-HSA-9027276
P42336,R-HSA-9028335
P42336,R-HSA-912526
P42336,R-HSA-912631
P42336,R-HSA-9603381
P42336,R-HSA-9607240
P42336,R-HSA-9664565
P42336,R-HSA-9665348
P42336,R-HSA-9670439
P42336,R-HSA-9673767
P42336,R-HSA-9673770
P42336,R-HSA-9680350
P42336,R-HSA-9703465
P42336,R-HSA-9703648
P42336,R-HSA-9725370
P42338,R-HSA-109704
P42338,R-HSA-112399
P42338,R-HSA-114604
P42338,R-HSA-1257604
P42338,R-HSA-1660499
P42338,R-HSA-186763
P42338,R-HSA-198203
P42338,R-HSA-201556
P42338,R-HSA-202424
P42338,R-HSA-2029485
P42338,R-HSA-210993
P42338,R-HSA-2219530
P42338,R-HSA-2424491
P42338,R-HSA-2730905
P42338,R-HSA-373753
P42338,R-HSA-4420097
P42338,R-HSA-512988
P42338,R-HSA-5673001
P42338,R-HSA-6811558
P42338,R-HSA-8853659
P42338,R-HSA-9027276
P42338,R-HSA-912526
P42338,R-HSA-912631
P42338,R-HSA-9673767
P42338,R-HSA-9673770
P42338,R-HSA-9680350
P42345,R-HSA-1257604
P42345,R-HSA-1632852
P42345,R-HSA-165159
P42345,R-HSA-166208
P42345,R-HSA-3371571
P42345,R-HSA-380972
P42345,R-HSA-389357
P42345,R-HSA-5218920
P42345,R-HSA-5628897
P42345,R-HSA-5674400
P42345,R-HSA-6804757
P42345,R-HSA-8943724
P42345,R-HSA-9639288
P42574,R-HSA-111459
P42574,R-HSA-111463
P42574,R-HSA-111464
P42574,R-HSA-111465
P42574,R-HSA-111469
P42574,R-HSA-140342
P42574,R-HSA-1474228
P42574,R-HSA-2028269
P42574,R-HSA-205025
P42574,R-HSA-211736
P42574,R-HSA-264870
P42574,R-HSA-351906
P42574,R-HSA-418889
P42574,R-HSA-449836
P42574,R-HSA-5620971
P42679,R-HSA-8863795
P42680,R-HSA-1433557
P42680,R-HSA-2871809
P42680,R-HSA-512988
P42681,R-HSA-2871809
P42684,R-HSA-428890
P42684,R-HSA-9013149
P42684,R-HSA-9013423
P42684,R-HSA-9706369
P42685,R-HSA-6798695
P42685,R-HSA-8948751
P42858,R-HSA-9022692
P42898,R-HSA-196757
P43003,R-HSA-210455
P43003,R-HSA-210500
P43003,R-HSA-425393
P43003,R-HSA-5619062
P43004,R-HSA-210455
P43004,R-HSA-210500
P43004,R-HSA-425393
P43005,R-HSA-210500
P43005,R-HSA-425393
P43005,R-HSA-5619067
P43088,R-HSA-391908
P43088,R-HSA-416476
P43115,R-HSA-391908
P43115,R-HSA-418594
P43116,R-HSA-391908
P43116,R-HSA-418555
P43119,R-HSA-391908
P43119,R-HSA-392851
P43119,R-HSA-418555
P43155,R-HSA-389887
P43155,R-HSA-9033241
P43220,R-HSA-381676
P43220,R-HSA-418555
P43220,R-HSA-420092
P43353,R-HSA-1660661
P43353,R-HSA-6798695
P43403,R-HSA-202430
P43403,R-HSA-202433
P43403,R-HSA-9013407
P43405,R-HSA-114604
P43405,R-HSA-2029481
P43405,R-HSA-2029482
P43405,R-HSA-2029485
P43405,R-HSA-2424491
P43405,R-HSA-2454202
P43405,R-HSA-2730905
P43405,R-HSA-2871796
P43405,R-HSA-2871809
P43405,R-HSA-354192
P43405,R-HSA-5607764
P43405,R-HSA-5621480
P43405,R-HSA-9020558
P43405,R-HSA-912631
P43405,R-HSA-9664323
P43405,R-HSA-9664422
P43405,R-HSA-9674555
P43405,R-HSA-9679191
P43405,R-HSA-9705462
P43405,R-HSA-9706374
P43405,R-HSA-983695
P43487,R-HSA-165054
P43657,R-HSA-416476
P43657,R-HSA-417957
P43681,R-HSA-629587
P43681,R-HSA-629594
P43681,R-HSA-629597
P45381,R-HSA-8963693
P45954,R-HSA-70895
P45973,R-HSA-4551638
P45973,R-HSA-8953750
P45973,R-HSA-983231
P45983,R-HSA-111446
P45983,R-HSA-139910
P45983,R-HSA-193648
P45983,R-HSA-205043
P45983,R-HSA-2559580
P45983,R-HSA-2871796
P45983,R-HSA-376172
P45983,R-HSA-450321
P45983,R-HSA-450341
P45983,R-HSA-5693565
P45983,R-HSA-9007892
P45983,R-HSA-9673324
P45984,R-HSA-2559580
P45984,R-HSA-2871796
P45984,R-HSA-450321
P45984,R-HSA-450341
P46098,R-HSA-112314
P46439,R-HSA-156590
P46597,R-HSA-209931
P46663,R-HSA-375276
P46663,R-HSA-416476
P46663,R-HSA-418594
P46734,R-HSA-2559580
P46734,R-HSA-450302
P46736,R-HSA-5689901
P46736,R-HSA-5693565
P46736,R-HSA-5693571
P46736,R-HSA-5693607
P46736,R-HSA-69473
P46939,R-HSA-9619665
P47712,R-HSA-111995
P47712,R-HSA-1482788
P47712,R-HSA-1482798
P47712,R-HSA-1482801
P47712,R-HSA-1482839
P47712,R-HSA-1482922
P47712,R-HSA-1482925
P47712,R-HSA-1483115
P47712,R-HSA-1483166
P47712,R-HSA-2142753
P47712,R-HSA-418592
P47712,R-HSA-432142
P47712,R-HSA-6811436
P47869,R-HSA-977443
P47870,R-HSA-1236394
P47870,R-HSA-977443
P47895,R-HSA-5365859
P47898,R-HSA-390666
P47898,R-HSA-418594
P47900,R-HSA-416476
P47900,R-HSA-417957
P47900,R-HSA-418592
P47901,R-HSA-388479
P47901,R-HSA-416476
P47901,R-HSA-5619099
P47989,R-HSA-74259
P47989,R-HSA-8851680
P47989,R-HSA-9748787
P48029,R-HSA-71288
