uniprot,disease_mesh
Q15493,MESH:D008114
Q9Y216,MESH:D008106
Q9NYA4,MESH:D000086002
Q13287,MESH:D008106
Q13330,MESH:D010300
Q13330,MESH:D004715
O95835,MESH:D001254
O95835,MESH:D009375
O95835,MESH:D002280
Q16352,MESH:C531617
Q16352,MESH:D019636
O95678,MESH:C563016
O15403,MESH:D004715
O15427,MESH:D013274
O15427,MESH:D001943
Q9UQE7,MESH:D065886
Q9UQE7,MESH:D007951
Q9UQE7,MESH:D003635
O43172,OMIM:615922
O43172,MESH:D019966
O43395,MESH:C563320
Q14320,MESH:C564551
O95831,MESH:D056486
O95831,MESH:D006816
O95831,MESH:D003921
O95831,OMIM:300816
O95831,MESH:D003922
O95831,MESH:D012163
O95831,MESH:C564472
O95831,OMIM:300232
O95831,MESH:C536450
P56696,MESH:C567441
P56696,MESH:D006317
O95067,MESH:D008106
O95067,MESH:D006528
O96020,MESH:D000077195
O96020,MESH:D000086002
O96020,MESH:D011085
O96020,MESH:D004715
O43818,MESH:D018450
O43818,MESH:D013274
O43759,MESH:D008180
O43759,MESH:D015470
O60524,MESH:D000067877
O76050,MESH:D001281
O76050,MESH:D015179
Q9Y463,OMIM:615812
Q9Y463,MESH:D010051
Q9Y5B0,MESH:C565822
Q9Y345,MESH:D001927
Q9Y345,MESH:C538136
Q9Y345,MESH:D001049
O00337,MESH:D001943
Q9UQ84,MESH:D001943
Q9UQ84,MESH:D006528
Q9UQ84,MESH:D015179
O43427,OMIM:617107
P63313,MESH:D008106
P63313,MESH:D017449
Q01638,MESH:D001249
Q01638,MESH:D001169
Q01638,MESH:D016535
O95264,MESH:D009135
O95264,MESH:D010146
O00189,MESH:C567858
O00189,MESH:D008607
Q99650,MESH:D000086002
Q99650,MESH:D002289
Q99650,MESH:C562643
O43264,MESH:D012516
Q8NFH8,MESH:D001943
O60721,MESH:C536122
O96006,MESH:D011471
O60669,MESH:D009765
O00400,MESH:D034381
O00400,MESH:D002386
O00400,MESH:D002658
O00400,MESH:C567262
O00400,OMIM:614482
B0YJ81,MESH:D011085
Q14202,MESH:D011471
Q9UJ78,MESH:D011085
Q32MZ4,MESH:D008106
O95972,MESH:C564499
O95972,MESH:D011085
O95970,OMIM:600512
Q96GD4,MESH:D005922
Q96GD4,MESH:D006528
Q96GD4,MESH:D013274
Q9UBH6,MESH:D002114
Q9UBH6,MESH:D001480
Q9UBH6,OMIM:616413
O60667,MESH:D056486
O95461,MESH:D008113
O95461,OMIM:608840
O95461,MESH:D058494
O95461,MESH:D019969
O95461,MESH:D015430
O95292,MESH:C563895
O95292,MESH:C566672
O94776,MESH:D004715
Q96QZ7,MESH:D003528
O95237,MESH:D014802
O95237,MESH:D029242
O95237,MESH:D006528
O95237,MESH:D002446
O95237,MESH:C567636
O95237,MESH:D008106
O95237,MESH:D056486
O95237,MESH:D012174
O95237,MESH:D057130
O95237,MESH:D015785
O14490,MESH:D065886
Q15907,MESH:D015658
O95997,MESH:D011565
O95997,MESH:D012859
O95997,MESH:D006528
P24001,MESH:D013274
P24001,MESH:D012751
P24001,MESH:D003110
P24001,MESH:D007680
P24001,MESH:D017449
Q13253,OMIM:186500
Q13253,OMIM:611377
Q13253,MESH:C536943
Q13253,MESH:C536223
O75462,MESH:C536214
O14933,MESH:D007251
O75603,OMIM:617343
Q13585,MESH:D000067877
O75911,MESH:D008106
O75582,MESH:D019970
Q9NY47,MESH:D007247
Q9NY47,MESH:D002819
Q9NY47,MESH:D004832
Q9NY47,MESH:D001259
Q9NY47,MESH:D034381
Q12904,OMIM:260600
Q15438,MESH:D001281
O14713,MESH:D001848
O14713,MESH:D019465
Q96J94,MESH:D019966
Q8WUZ0,MESH:D004806
O15213,MESH:D013274
O15213,MESH:D018450
O60244,MESH:D004715
Q9Y653,MESH:C564652
Q9Y653,MESH:C537243
Q9Y2T6,MESH:D009369
Q9Y2T6,MESH:D006943
Q9Y2T6,MESH:D015430
Q9Y2T6,MESH:D015228
O95136,MESH:D003921
O95136,MESH:D009361
O95136,MESH:D006331
O95136,MESH:C563669
Q01151,MESH:D020261
Q01151,MESH:D008106
Q01151,MESH:D001171
Q01151,MESH:D001172
Q01151,MESH:D012871
Q9UHC3,MESH:D007249
O60882,MESH:C567279
O43474,MESH:D006330
O43474,MESH:D000013
O43474,MESH:D017202
O43474,MESH:D001171
Q16612,MESH:D056486
Q16612,MESH:D005234
Q16612,MESH:D008106
Q96BW5,MESH:D008545
Q96BW5,MESH:D008113
Q96BW5,MESH:D008106
P61201,MESH:D004715
Q15645,MESH:D009373
Q15645,MESH:C536987
Q15645,MESH:D009396
Q15645,MESH:D000782
Q15645,MESH:D006528
Q14669,MESH:D065886
Q15643,MESH:C536015
Q15650,OMIM:617066
Q15650,OMIM:616866
Q15649,MESH:C536317
Q86VB7,MESH:D006528
Q86VB7,MESH:D005922
Q86VB7,MESH:D006946
Q86VB7,MESH:D006943
Q86VB7,MESH:D008106
Q86VB7,MESH:D007333
Q86VB7,MESH:D009765
Q86VB7,MESH:D000022
Q86VB7,MESH:D002340
O43548,MESH:C536316
O43286,MESH:D001171
O43286,MESH:D008106
O95721,MESH:D008106
O95721,MESH:C537943
Q15029,OMIM:610536
Q15599,MESH:D006973
O94813,MESH:D006528
O94813,MESH:D004833
O94813,MESH:D055752
P50458,MESH:D001172
Q4U2R8,MESH:D002114
P36776,MESH:C536434
P51157,OMIM:615374
Q9UEF7,MESH:D054559
Q9UEF7,MESH:D019588
Q9UEF7,MESH:D002114
Q9UEF7,MESH:D008569
Q9UEF7,MESH:D004195
Q9UEF7,MESH:D004646
Q9UEF7,MESH:D003324
Q9UEF7,MESH:D003924
Q9UEF7,MESH:C536082
Q9UEF7,MESH:C562581
Q9UEF7,MESH:D007674
Q9UEF7,MESH:D006934
Q9UEF7,MESH:D007246
Q9UEF7,MESH:D007859
Q9UEF7,MESH:D010024
Q9UEF7,MESH:D012871
Q9UEF7,MESH:D001161
O14745,OMIM:612287
O14745,MESH:D018270
Q9HDB5,MESH:D019966
Q9Y4C0,MESH:D019966
Q15848,MESH:D015430
Q15848,MESH:D003424
Q15848,MESH:D009765
Q15848,MESH:D003920
Q15848,OMIM:606770
Q15848,MESH:C567258
Q15848,MESH:D001169
Q15848,MESH:D002292
Q15848,MESH:D024821
Q15848,MESH:D015431
Q15848,MESH:D065626
Q15848,MESH:D006973
Q15848,MESH:D001172
Q15848,MESH:D016640
Q15848,OMIM:606771
Q15848,MESH:D006333
Q15848,MESH:D006556
Q15848,MESH:D006940
Q15848,MESH:D007676
Q15848,MESH:D003924
Q15848,MESH:D003928
Q9Y263,MESH:D007249
Q8TCC7,MESH:D005234
Q8TCC7,MESH:D008103
Q8TCC7,MESH:D056486
Q8TCC7,MESH:D007251
Q8TCC7,MESH:D008106
Q9ULB1,OMIM:614325
Q9ULB1,MESH:D019465
Q9ULB1,MESH:D012559
Q9ULB1,OMIM:614332
Q9ULB1,MESH:D000067877
Q9ULB1,MESH:D000015
Q9ULB1,MESH:D008607
Q9ULB1,MESH:D007805
Q9ULB1,MESH:C537403
Q9ULB1,MESH:D001321
P58400,OMIM:614325
P58400,MESH:D019465
P58400,MESH:D012559
P58400,OMIM:614332
P58400,MESH:D000067877
P58400,MESH:D000015
P58400,MESH:D008607
P58400,MESH:D007805
P58400,MESH:C537403
P58400,MESH:D001321
Q9P2S2,MESH:D000067877
P58401,MESH:D000067877
Q9UBQ7,MESH:C536415
Q9UBQ7,MESH:D011471
Q9HC10,MESH:C563396
Q9HC10,MESH:D003638
Q8WTW3,MESH:D004769
Q8WTW3,MESH:C535756
O60243,OMIM:614880
O60551,MESH:D010048
O94761,MESH:C535288
O94761,MESH:C536788
O94761,MESH:D011038
O60711,MESH:D008106
O60235,MESH:D045169
O60235,MESH:D007251
O60235,MESH:D018352
Q9Y5Y5,MESH:D015211
Q9Y5Y5,MESH:C536664
Q9Y5Y5,OMIM:614877
Q9Y5Y5,OMIM:614876
Q52LW3,MESH:D020522
Q9UDY2,MESH:C564336
Q9UDY2,MESH:D034381
Q9UDY2,OMIM:615878
Q9UDY2,MESH:D002780
O95864,MESH:D015179
O95864,MESH:D008064
O95864,MESH:D001714
O95864,MESH:D056486
O75881,MESH:D005234
O75881,MESH:D008107
O75881,MESH:D000230
O75881,MESH:C566340
O75881,MESH:D002779
O75881,MESH:D008052
O75881,MESH:D011471
O75881,MESH:D015419
O75881,MESH:C536871
O96004,MESH:D011041
O95631,MESH:D013345
Q9Y232,MESH:D055752
Q9Y6F7,MESH:C564030
O95672,OMIM:615065
Q9UNQ0,MESH:D008105
Q9UNQ0,MESH:D000236
Q9UNQ0,MESH:D009202
Q9UNQ0,MESH:D001172
Q9UNQ0,MESH:D003967
Q9UNQ0,MESH:D000077195
Q9UNQ0,MESH:D033461
Q9UNQ0,MESH:D054218
Q9UNQ0,MESH:D001943
Q9UNQ0,MESH:D009422
Q9UNQ0,MESH:D015179
Q9UNQ0,MESH:D064420
Q9UNQ0,MESH:D006073
Q9UNQ0,OMIM:138900
Q9UNQ0,MESH:D016403
Q9ULK4,OMIM:614249
Q9NVC6,MESH:D004715
Q9NVC6,OMIM:613668
Q96PU8,MESH:D005910
Q9Y287,MESH:C538209
Q9Y287,OMIM:616079
Q9Y287,OMIM:176500
Q9Y287,MESH:D006973
P78417,MESH:D056486
P78417,MESH:D011230
P78417,MESH:D008171
P78417,MESH:D012871
P78417,MESH:D000077277
P78417,MESH:D007938
P78417,MESH:D011471
P78417,MESH:D009369
P78417,MESH:D019636
O14862,MESH:D009103
O95819,MESH:D008175
O95711,MESH:D006349
O95711,MESH:D001930
O95711,MESH:D002114
O95711,MESH:D008106
Q9NZJ5,MESH:D013226
Q9NZJ5,MESH:C536739
Q9NZJ5,MESH:D017202
Q9NZJ5,MESH:D013494
Q9NSC5,MESH:D003528
Q9NSC5,MESH:D012468
Q9NSB8,MESH:D019970
Q9NSB8,OMIM:616707
Q86YM7,MESH:D019970
Q86YM7,MESH:D004409
Q86YM7,MESH:D006212
Q86YM7,MESH:D064420
Q5TD97,MESH:D008881
Q9NRD5,MESH:D011605
Q9NRD5,MESH:D019969
P61296,MESH:D006333
P61296,MESH:D006330
P61296,MESH:D004195
P61296,MESH:D013771
P61296,MESH:D020257
P61296,MESH:D009447
P61296,MESH:D006332
P61296,MESH:D001281
Q9P0M2,MESH:D019966
O43687,MESH:D019966
Q6UWB1,MESH:D011009
Q9Y5K3,MESH:D001171
Q7LGC8,MESH:D010009
Q7LGC8,OMIM:245600
Q7LGC8,OMIM:143095
Q13023,MESH:D001281
Q9H1Y0,MESH:D010051
Q9H1Y0,MESH:D009336
Q9H1Y0,MESH:D006529
Q9H1Y0,MESH:D015431
Q9H1Y0,MESH:D056486
Q9H1Y0,MESH:D013119
Q9H1Y0,MESH:D008231
Q9H1Y0,MESH:D000740
Q9H1Y0,MESH:D008103
Q9H1Y0,MESH:D053609
O75116,MESH:D006333
O75116,MESH:D049188
O75116,MESH:D004195
O75116,MESH:D020257
O75116,MESH:D006332
Q9UQF2,MESH:D003924
O95948,MESH:D011471
Q9Y2B2,MESH:C536729
Q02241,MESH:D006528
P24588,MESH:D008569
P24588,MESH:D019957
P57082,MESH:C535540
Q9Y6M7,MESH:D004195
Q9Y6M7,MESH:D000077192
Q9UBF9,MESH:D009202
Q9UBF9,MESH:D001281
Q9UBF9,MESH:D010523
Q9UBF9,OMIM:182920
Q9UBF9,MESH:D018908
Q9UBF9,MESH:C563775
Q9UBF9,MESH:D049288
Q9UNE2,MESH:D008106
O60829,MESH:D009361
O15072,MESH:D012559
O95450,MESH:D000086002
O95450,MESH:C567527
Q9UHI8,MESH:D009361
Q9UHI8,MESH:D002289
Q9UHI8,MESH:D001943
Q9UHI8,MESH:D000544
Q9UHI8,MESH:D006528
Q99732,MESH:D011471
Q99732,MESH:C537984
O15270,OMIM:613640
Q99988,MESH:D017202
Q99988,MESH:D015430
Q99988,MESH:D009059
Q99988,MESH:D017379
Q99988,MESH:D011471
Q99988,MESH:D008545
Q99988,MESH:D003324
Q99988,MESH:D000756
Q99988,MESH:D002100
Q99988,MESH:D006333
Q99988,MESH:D006528
Q99988,MESH:D009362
Q9NZ01,OMIM:614020
O75352,MESH:C535744
Q9UL15,MESH:D010300
O95817,OMIM:613881
O95817,MESH:D015658
O95817,MESH:C580316
O15160,OMIM:616494
O15160,MESH:C535707
O15160,MESH:D008342
O60234,MESH:D008106
O14684,MESH:D011141
O14684,MESH:D005334
O14684,MESH:D007249
O14684,MESH:D006869
O14681,MESH:D011471
Q53FA7,MESH:D002277
Q53FA7,MESH:D015674
O95715,MESH:D006528
O95715,MESH:D003877
O95715,MESH:D001249
O95715,MESH:D008103
O95715,MESH:D019966
O95715,MESH:D004715
Q86WJ1,MESH:D019966
O75436,MESH:D003924
Q9UNW1,MESH:D012871
Q9UNW1,MESH:C572845
Q9UNW1,MESH:D020261
O95479,MESH:D001943
O95479,MESH:C536447
P56945,MESH:D044584
P56945,MESH:D011471
P56945,MESH:D010190
P56945,MESH:D009361
O00178,MESH:D000076385
O75899,MESH:D001321
O75899,OMIM:188890
Q9UHL9,MESH:D019465
Q9UHL9,MESH:D018980
O14653,MESH:D020191
O14653,MESH:D001281
P20393,MESH:D005234
Q9NR23,OMIM:613703
Q9NR23,OMIM:613702
Q9NR23,MESH:D009373
Q9NR23,OMIM:613704
Q9Y5S2,MESH:D065886
Q4J6C6,MESH:C564710
Q4J6C6,MESH:D020294
Q9UH17,MESH:D006258
Q9UH17,MESH:D001749
Q9UH17,MESH:D009385
Q9UH17,MESH:D002583
Q9UH17,MESH:D002294
Q9UH17,MESH:D000077192
Q9UH17,MESH:D001943
Q9UH17,MESH:D009369
Q02930,MESH:D000026
Q02930,MESH:D001281
P30041,MESH:D017202
P30041,MESH:D006528
P30041,MESH:D003877
P30041,MESH:D008175
P30041,MESH:D012128
P30041,MESH:D004314
Q02952,MESH:D001943
Q9BTL4,MESH:D008175
O00562,MESH:D012559
Q16568,MESH:D006980
Q16568,MESH:D009765
Q16568,MESH:D019973
Q16568,MESH:D001008
Q13671,MESH:D008545
O75376,MESH:D011471
O75376,MESH:D004715
O75376,MESH:D001749
O75376,MESH:D002295
O75376,MESH:D005909
O75376,MESH:D051556
O75376,MESH:D001943
O75376,MESH:D008113
Q9Y618,MESH:D008106
Q9Y2T3,MESH:D002277
Q9Y2T3,MESH:D056486
Q9Y2T3,MESH:D008325
Q9Y2T3,MESH:D015674
Q9BUZ4,MESH:D001930
P45844,MESH:D007676
P45844,MESH:D015430
P45844,MESH:D015179
P45844,MESH:D008106
Q9Y5K2,MESH:C538242
O95988,MESH:D010300
O95988,MESH:D009362
O95988,MESH:D001943
Q9Y6H5,OMIM:168600
O95837,MESH:D008106
O75694,OMIM:615770
Q9UQC9,MESH:D008175
P05161,MESH:D006528
P05161,MESH:D007251
P05161,MESH:D003865
P05161,OMIM:616126
Q9UHY8,MESH:D017202
Q9UHY8,MESH:D015430
O15013,MESH:C564269
Q92610,MESH:D001714
Q92610,MESH:C537311
Q5TCZ1,MESH:D020521
Q5TCZ1,MESH:D001281
O94851,MESH:D008103
Q5JS13,MESH:D001749
Q6PGP7,MESH:C565627
Q15051,MESH:C563763
Q66GS9,OMIM:614673
Q92539,MESH:C537839
O94892,MESH:D001943
O94892,MESH:D015179
O75056,MESH:D009765
O75140,MESH:D006528
O75140,MESH:C565785
O75164,MESH:D008545
Q4ZG55,MESH:D004715
Q4ZG55,MESH:D011471
Q8N1F7,MESH:C536404
Q8N1F7,OMIM:616892
Q7L1Q6,MESH:D008545
Q15386,MESH:D001171
Q9Y4G8,MESH:D004831
Q92611,MESH:D056486
Q14671,MESH:D056486
Q9UQ26,MESH:D055752
Q14674,MESH:D012468
Q14674,MESH:D002295
Q14674,MESH:D003528
Q14674,MESH:D001749
Q86XR8,MESH:C536987
Q8IYT8,MESH:D000086002
Q15011,MESH:D011471
Q92622,MESH:D020754
Q92738,MESH:D008545
Q86TH1,MESH:D006228
Q86TH1,MESH:D003286
Q86TH1,MESH:D006349
Q86TH1,MESH:D006130
Q86TH1,MESH:D006529
Q86TH1,MESH:D019066
Q86TH1,MESH:C535662
Q86TH1,MESH:D010009
Q86TH1,MESH:D008661
O15041,MESH:D058747
O15041,MESH:C562785
O94886,MESH:D013274
O94886,MESH:D018450
Q93073,MESH:D008175
Q8N1I0,MESH:D001321
Q9UKV0,MESH:D015207
Q9UKV0,MESH:D020521
Q70CQ2,MESH:D001281
Q96RY7,MESH:D012779
O15090,MESH:D002292
Q9H2G2,MESH:D019966
Q9Y4F9,OMIM:616515
Q9Y5H5,MESH:D006349
Q9Y5H5,MESH:D018636
Q92502,MESH:D001943
Q92502,MESH:D015179
A7MCY6,MESH:D013167
Q9UMN6,MESH:D020821
Q9UMN6,MESH:D004421
Q9UMN6,MESH:D006528
Q14CM0,OMIM:300983
P56524,MESH:D059327
P56524,MESH:D000086002
P56524,MESH:D003877
P56524,MESH:C538317
P56524,MESH:D065627
P56524,MESH:D001749
P56524,MESH:D008607
P56524,MESH:C566194
Q7Z3T8,MESH:D008106
Q15004,MESH:D006528
P50749,MESH:D009303
P50749,MESH:D008207
Q92565,MESH:D019969
Q9NYF8,MESH:D055752
P38919,MESH:C535677
Q92508,MESH:C566369
Q92508,OMIM:616843
P43243,MESH:C565262
Q92620,MESH:D012174
Q9BVV6,MESH:D017689
Q9BVV6,MESH:D019465
Q9BVV6,MESH:D012779
Q15398,MESH:D006528
O43312,MESH:D001171
O43312,MESH:D013274
Q14692,MESH:D004476
P48651,MESH:C537115
Q14008,MESH:D043171
Q14008,MESH:D000782
P49406,MESH:D001943
Q12765,MESH:D013274
Q12765,MESH:D010003
Q14145,MESH:D002289
Q14145,MESH:D007642
Q14145,MESH:D006529
Q14145,MESH:D001651
Q14145,MESH:D018450
Q14145,MESH:D011471
Q14145,MESH:D002292
Q14145,MESH:D008105
Q14145,MESH:D006505
Q14145,MESH:D005706
Q14145,MESH:D005767
Q14145,MESH:D048550
Q14999,MESH:D001321
Q14999,MESH:D002292
Q14999,MESH:C535314
Q8TDY2,MESH:D001943
Q8TDY2,MESH:D012559
Q6P4F7,MESH:D006528
O75061,MESH:D006528
O75061,OMIM:615528
Q96AA8,MESH:D008545
Q14680,MESH:D006528
Q14691,MESH:D006528
O60315,MESH:D018450
O60315,MESH:D002471
O60315,MESH:D002526
O60315,MESH:D006330
O60315,MESH:D001943
O60315,MESH:D000077273
O60315,MESH:C536990
O60315,MESH:D009361
O60315,MESH:D008106
O60315,MESH:D000068079
O43167,OMIM:614069
Q9Y4G2,MESH:C566931
Q9BQS7,MESH:D000086002
Q92556,MESH:D003928
Q92556,MESH:C562730
Q92556,MESH:D013262
Q9UQC2,MESH:D009361
Q9UQC2,MESH:D008545
Q9UQC2,MESH:D009362
Q2KHM9,OMIM:617127
O94887,MESH:D015451
O94887,MESH:C538317
O94887,MESH:D001321
O94898,MESH:C536480
Q15008,MESH:D015658
Q15008,MESH:D003924
Q86UL8,MESH:D003528
Q86UL8,MESH:D012559
Q86UL8,MESH:D001008
Q86UL8,MESH:D008569
Q86UL8,MESH:D019954
Q15047,MESH:D000086002
Q15047,MESH:D008545
Q15047,MESH:D011471
O94855,MESH:C535963
O94868,MESH:D001171
Q9UKI8,MESH:D009364
Q9UKI8,MESH:D003528
O75152,MESH:D001943
O15050,MESH:D001714
O60343,OMIM:616087
A6NMS7,MESH:D001943
Q9H1P3,OMIM:616340
O94844,MESH:D001171
O60285,MESH:D009361
O60285,MESH:D009101
Q9Y4R8,OMIM:616954
O15040,MESH:D020336
O15040,MESH:D015419
O15040,OMIM:615031
O15040,MESH:D019150
Q92562,MESH:C566984
Q92562,MESH:C536719
Q92562,MESH:C567201
Q92562,MESH:C567244
Q92562,MESH:D002607
Q12768,MESH:C535313
Q12768,MESH:C580458
Q7L1I2,MESH:D007674
O43295,MESH:D008607
O43295,MESH:C536807
O43295,MESH:D065886
Q9UBG0,MESH:D015674
Q9UBG0,MESH:D008325
Q9UBG0,MESH:D002277
O43299,OMIM:613647
O75064,MESH:C537243
Q5R372,MESH:D008106
B7ZAP0,MESH:D008106
Q9HBZ2,MESH:D001281
Q9HBZ2,OMIM:615926
O94819,MESH:D006528
Q6DN90,MESH:D008175
Q9NUA8,MESH:D008607
Q504Q3,MESH:D002779
Q504Q3,MESH:D056486
Q92604,MESH:D015430
O95140,MESH:C563757
O95140,OMIM:617087
O95140,MESH:D006930
O95140,MESH:C562851
O95140,MESH:D020257
O95140,MESH:D006332
O95140,MESH:D003928
O95140,MESH:D000690
Q15058,MESH:D006528
Q9Y5Q3,OMIM:166300
Q9Y5Q3,MESH:D002971
Q9Y5Q3,MESH:D004370
Q9Y5S9,MESH:C536940
O75191,MESH:D056486
O60732,MESH:D012559
O60732,MESH:D008545
O75083,MESH:D001281
O75083,MESH:D013921
O75083,MESH:D010024
O75083,MESH:D007249
Q9Y4X0,OMIM:300990
Q9Y661,MESH:D019969
Q9Y662,MESH:D004715
Q9Y6I4,MESH:D001281
Q14764,MESH:D010003
Q14764,MESH:D008106
Q9UGH3,MESH:D002779
Q9UHI7,MESH:D020300
Q9UHI7,MESH:D008106
Q9UHI7,MESH:D002779
Q9UHI7,MESH:D012131
O95750,MESH:D006528
O95150,MESH:D010003
O95150,MESH:D007249
O95150,MESH:D015212
O95150,MESH:D003093
O95150,MESH:D004751
Q93074,MESH:D003557
Q93074,MESH:D018226
Q93074,MESH:D011471
Q93074,MESH:C537724
Q93074,MESH:C537923
Q93074,MESH:D001943
Q93074,MESH:C536232
Q93074,MESH:D018268
Q14994,MESH:D009765
Q14994,MESH:D024821
Q14994,MESH:D011230
Q14994,MESH:D018248
Q14994,MESH:D008114
Q14994,MESH:D008113
Q14994,MESH:D006529
Q14994,MESH:D003920
Q14994,MESH:D056486
Q96RI1,OMIM:617049
Q96RI1,MESH:D056486
Q96RI1,MESH:D002779
Q96RI1,MESH:D003424
Q96RI1,MESH:D004195
Q96RI1,MESH:D007249
Q96RI1,MESH:D005234
Q96RI1,MESH:D007414
Q96RI1,MESH:D007248
Q96RI1,MESH:D005119
Q96RI1,MESH:D008113
Q96RI1,MESH:D008107
Q96RI1,MESH:D065626
Q96RI1,MESH:D006529
Q96RI1,MESH:D006528
O14618,MESH:D003677
O14618,MESH:D006521
Q14995,MESH:D004715
P62877,MESH:D013262
O95072,MESH:D008545
O95072,MESH:D011471
O14979,MESH:C563794
Q9UHW9,MESH:D010523
Q9UHW9,MESH:C536446
Q9Y6J6,MESH:C566333
Q9Y6J6,MESH:C566244
Q9Y6J6,MESH:D008133
Q9Y6J6,MESH:D014693
Q9Y6J6,MESH:D001281
P98153,MESH:D004062
P98153,MESH:D012559
O43819,MESH:D017237
O43819,MESH:C565784
O43819,MESH:D009202
O43819,MESH:D030401
O43819,MESH:D002312
O43819,MESH:D007251
O43819,MESH:D020739
O43819,MESH:C536105
Q9Y243,MESH:C566381
Q9Y243,MESH:D054220
Q9Y5X4,MESH:C567005
Q9Y5X4,MESH:C564835
Q8IZP0,MESH:D056486
P46926,MESH:D008106
Q9Y6H6,MESH:C567735
Q92844,MESH:D001943
Q9HD15,MESH:C562785
Q9UBN7,MESH:D008545
Q9UBN7,MESH:D010051
Q9UBN7,MESH:D011471
Q9UBN7,OMIM:300863
Q9UQL6,MESH:D012595
Q9UQL6,MESH:D000275
Q9UQL6,MESH:D065627
Q9UQL6,MESH:D001714
Q8WUM4,MESH:D010003
O43521,MESH:C537243
O43521,MESH:D015209
O43521,MESH:D003924
Q9UQQ2,MESH:D014820
Q9UQQ2,MESH:D054429
Q9UQQ2,MESH:C536842
Q9UQQ2,MESH:D055728
Q9UQQ2,MESH:D009203
Q9UQQ2,MESH:D003922
Q9UQQ2,MESH:D020521
Q9UQQ2,MESH:D013922
Q9UQQ2,MESH:D008180
Q9UQQ2,MESH:D003324
Q9Y223,MESH:D018979
Q9Y223,MESH:D029461
Q9Y223,MESH:C538329
Q9Y223,MESH:C536816
Q9Y3Q4,MESH:C563513
Q9Y3Q4,MESH:D001281
Q9Y3Q4,MESH:C567732
Q12815,MESH:D006528
Q9Y2X0,MESH:D004715
Q13111,MESH:D009059
Q9UGN5,MESH:D008060
O75674,MESH:D011471
Q13495,MESH:C567462
Q13495,MESH:D007021
O60676,MESH:D007248
O75190,MESH:C566589
O75190,MESH:D049288
Q9NSD9,OMIM:613658
O15440,MESH:D008106
O15440,MESH:D001172
O15440,MESH:D015179
Q9NP58,MESH:D015179
Q9NP58,MESH:D011085
Q9NP58,OMIM:615402
Q9NP58,OMIM:614497
Q9NP58,MESH:C563785
O00429,MESH:D008831
O00429,MESH:C537126
O00429,MESH:D009896
O00429,OMIM:614388
O00429,MESH:D010300
O00429,MESH:D000140
O00429,MESH:D017202
O00429,MESH:D017237
O60706,MESH:C535572
O60706,MESH:C563906
O60706,MESH:D004715
O60706,OMIM:614050
O60706,MESH:D016889
Q9UG63,MESH:D018450
Q13133,MESH:D005234
Q14061,MESH:D008175
Q14061,MESH:D006521
O95998,MESH:D008106
Q9UKN1,MESH:D008175
Q7Z6Z7,MESH:C567476
Q9Y625,MESH:D019465
Q9Y625,MESH:D010024
Q9Y625,MESH:D017880
Q9Y625,MESH:C537746
Q9Y6N9,OMIM:602092
Q9Y6N9,MESH:C536485
Q9Y6N9,MESH:C536486
O60828,MESH:C537761
O60828,MESH:D006130
O60828,MESH:D008831
O60828,MESH:D038901
O60828,MESH:D006344
O60828,MESH:D015419
O43854,MESH:D010003
Q9Y5P4,MESH:D002289
Q9Y5P4,MESH:D065886
Q9Y5P4,OMIM:616351
Q9Y5P4,MESH:D004827
Q9Y2C2,MESH:D001281
Q9Y2C2,MESH:D004715
O15143,MESH:D008106
P61158,MESH:D056486
O60636,MESH:D020521
P43897,MESH:D020820
P43897,MESH:C566467
P30405,MESH:D014456
P30405,MESH:D007410
Q9UDY6,MESH:D017453
O15144,MESH:D003093
Q9HBY8,MESH:D008106
Q92878,MESH:C567767
Q92878,MESH:D001249
O95235,MESH:D006528
Q9NRM1,MESH:D000567
Q9NRM1,MESH:C562879
Q9NRM1,MESH:C567147
O95267,MESH:D004715
O95267,MESH:D008180
O95267,MESH:D015470
O95267,MESH:D001172
O96015,OMIM:616059
P42704,MESH:C537004
Q5TBA9,MESH:D008106
Q5TBA9,MESH:D008607
Q12931,MESH:D013274
Q12931,MESH:D010003
Q12931,MESH:D018450
Q96CV9,MESH:D010001
Q96CV9,OMIM:606657
Q96CV9,MESH:D005902
Q96CV9,OMIM:613435
Q96CV9,MESH:D000690
P51572,MESH:C564508
P43490,MESH:D000077195
P43490,MESH:D015179
P43490,MESH:D017449
P43490,MESH:D009062
P43490,MESH:D003092
P43490,MESH:D009765
Q9NTZ6,MESH:D011618
P50616,MESH:D004715
P50616,MESH:D054506
P50616,MESH:D009374
Q99996,MESH:D020261
Q99996,MESH:C567513
Q99996,MESH:D012871
O94988,MESH:D029424
O94988,MESH:D011658
O94988,MESH:D054990
Q14213,MESH:D013274
Q8IZP9,MESH:C535984
Q8IZP9,MESH:D010003
O60486,MESH:D004715
Q13263,MESH:D015179
Q13263,MESH:D050197
Q9UDR5,MESH:D056486
Q9UDR5,MESH:D020167
Q13113,MESH:D011471
O75787,MESH:D019465
O75787,OMIM:300911
O75787,MESH:D005355
O75787,MESH:C564516
Q9Y4F1,MESH:D019966
P43657,MESH:C537160
P43657,MESH:D007039
Q9UJS0,MESH:C538053
Q9UJS0,MESH:C536398
Q9UJS0,MESH:D050723
Q9UJS0,MESH:D008106
Q9Y619,MESH:C538380
Q9Y2P8,MESH:D000077192
Q9Y2P8,MESH:D004195
Q9Y580,MESH:D002289
Q6ZUX7,MESH:D005922
Q9Y693,MESH:D008106
