drugbank,disease_mesh
DB01060,MESH:D015746
DB01060,MESH:D013262
DB01060,MESH:D009461
DB01060,MESH:D006968
DB01060,MESH:D056486
DB01060,MESH:D058186
DB01060,MESH:D012872
DB01060,MESH:D008582
DB01060,MESH:D051437
DB01060,MESH:D003092
DB01060,MESH:D000707
DB01060,MESH:D006417
DB01060,MESH:D014545
DB01060,MESH:D010259
DB01060,MESH:D001002
DB01060,MESH:D004802
DB01060,MESH:D006463
DB01060,MESH:D000799
DB01060,MESH:D007676
DB01060,MESH:D017202
DB01060,MESH:D003967
DB01060,MESH:D006969
DB01060,MESH:D053609
DB01060,MESH:D011183
DB01060,MESH:D017093
DB01060,MESH:D005076
DB01060,MESH:D005334
DB01060,MESH:D006261
DB01060,MESH:D053040
DB01060,MESH:D062787
DB01060,MESH:D009404
DB01060,MESH:D003924
DB01060,MESH:D014581
DB01060,MESH:D014839
DB01060,MESH:D000744
DB01060,MESH:D009503
DB01060,MESH:D005767
DB01060,MESH:D011605
DB01060,MESH:D052878
DB01060,MESH:D006212
DB01060,MESH:D009203
DB01060,MESH:D004342
DB00182,MESH:D011618
DB00182,MESH:D001927
DB00182,MESH:D001925
DB00182,MESH:D007673
DB00182,MESH:D002545
DB00182,MESH:D001930
DB00182,MESH:D001523
DB00182,MESH:D016055
DB00182,MESH:D019956
DB00182,MESH:D011605
DB00182,MESH:D012128
DB00182,MESH:D008107
DB00182,MESH:D002532
DB00182,MESH:D010291
DB00182,MESH:D006130
DB00182,MESH:D006341
DB00182,MESH:D007859
DB00182,MESH:D011782
DB00182,MESH:D011595
DB00182,MESH:D020521
DB00182,MESH:D003866
DB00182,MESH:D006930
DB00182,MESH:D017542
DB00182,MESH:D010259
DB00182,MESH:D012206
DB00182,MESH:D001284
DB00182,MESH:D010493
DB00182,MESH:D002012
DB00182,MESH:D018487
DB00182,MESH:D008569
DB00182,MESH:D054058
DB00182,MESH:D011248
DB00182,MESH:D010300
DB00182,MESH:D004211
DB00182,MESH:D001832
DB00182,MESH:D011654
DB00182,MESH:D001259
DB00182,MESH:D020244
DB00182,MESH:D000855
DB00182,MESH:D009410
DB00182,MESH:D000014
DB00182,MESH:D058186
DB00182,MESH:D020301
DB00182,MESH:D004195
DB00182,MESH:D004681
DB00182,MESH:D001919
DB00182,MESH:D013345
DB00182,MESH:D053608
DB00182,MESH:D013375
DB00182,MESH:D011693
DB00182,MESH:D002542
DB00182,MESH:D006976
DB00182,MESH:D000740
DB00182,MESH:D009395
DB00182,MESH:D009203
DB00182,MESH:D020293
DB00182,MESH:D046649
DB00182,MESH:D062787
DB00182,MESH:D004421
DB00182,MESH:D019966
DB00182,MESH:D006502
DB00182,MESH:D054549
DB00182,MESH:D001714
DB00182,MESH:D015746
DB00182,MESH:D006948
DB00182,MESH:D006331
DB00182,MESH:D019969
DB00182,MESH:D000783
DB00182,MESH:D009212
DB00182,MESH:D006212
DB00182,MESH:D007174
DB00182,MESH:D001068
DB00182,MESH:D013610
DB00182,MESH:D064420
DB00182,MESH:D016142
DB00182,MESH:D010554
DB00182,MESH:D009459
DB00182,MESH:D017545
DB00182,MESH:D007035
DB00182,MESH:D001008
DB00182,MESH:D001145
DB00182,MESH:D000784
DB00182,MESH:D034381
DB00182,MESH:D019150
DB00182,MESH:D003323
DB00182,MESH:D019636
DB00182,MESH:D004827
DB00182,MESH:D001289
DB00182,MESH:D011317
DB00182,MESH:D020300
DB00182,MESH:D004417
DB00182,MESH:D002544
DB00182,MESH:D006973
DB00182,MESH:D047928
DB00182,MESH:D004438
DB00182,MESH:D017202
DB00182,MESH:D009290
DB00182,MESH:D015431
DB00182,MESH:D009069
DB00182,MESH:D002658
DB00182,MESH:D006556
DB00182,MESH:D017689
DB00182,MESH:D020896
DB00182,MESH:D012559
DB00182,MESH:D056988
DB00182,MESH:D015658
DB00182,MESH:D009205
DB00182,MESH:D003072
DB00182,MESH:D020233
DB00182,MESH:D014657
DB00182,MESH:D011297
DB00182,MESH:D005334
DB00182,MESH:D002340
DB00182,MESH:D001167
DB00182,MESH:D012652
DB00182,MESH:D009422
DB00182,MESH:D014839
DB00182,MESH:D002819
DB00182,MESH:D004409
DB00182,MESH:D005119
DB00182,MESH:D012640
DB00182,MESH:D002311
DB00182,MESH:D020018
DB00182,MESH:D019970
DB00182,MESH:D012893
DB00182,MESH:D005911
DB00182,MESH:D002637
DB00182,MESH:D003329
DB00182,MESH:D002543
DB00182,MESH:D020820
DB00182,MESH:D019263
DB00182,MESH:D002653
DB00182,MESH:D009202
DB00182,MESH:D017091
DB00182,MESH:C535485
DB00182,MESH:D013226
DB00182,MESH:D016757
DB00681,MESH:D020335
DB00681,MESH:D004487
DB00681,MESH:D009422
DB00681,MESH:D013924
DB00681,MESH:D009205
DB00681,MESH:D013610
DB00681,MESH:D004172
DB00681,MESH:D051437
DB00681,MESH:D000138
DB00681,MESH:D018754
DB00681,MESH:D009410
DB00681,MESH:D014202
DB00681,MESH:D010292
DB00681,MESH:D053099
DB00681,MESH:D000405
DB00681,MESH:D001281
DB00681,MESH:D014262
DB00681,MESH:D015431
DB00681,MESH:D003711
DB00681,MESH:D010291
DB00681,MESH:D004401
DB00681,MESH:D016171
DB00681,MESH:D000141
DB00681,MESH:D003693
DB00681,MESH:D005242
DB00681,MESH:D001008
DB00681,MESH:D010554
DB00681,MESH:D014511
DB00681,MESH:D013746
DB00681,MESH:D018476
DB00681,MESH:D000855
DB00681,MESH:D012640
DB00681,MESH:D012206
DB00681,MESH:D009461
DB00681,MESH:D011928
DB00681,MESH:D018437
DB00681,MESH:D008107
DB00681,MESH:D009127
DB00681,MESH:D010211
DB00681,MESH:D056784
DB00681,MESH:D019586
DB00681,MESH:D014549
DB00681,MESH:D009212
DB00681,MESH:D013118
DB00681,MESH:D011141
DB00681,MESH:D003967
DB00681,MESH:D009503
DB00681,MESH:D006029
DB00681,MESH:D014839
DB00681,MESH:D007669
DB00681,MESH:D006332
DB00681,MESH:D007970
DB00681,MESH:C537152
DB00681,MESH:D014652
DB00681,MESH:D009846
DB00681,MESH:D006461
DB00681,MESH:D009325
DB00681,MESH:D062787
DB00681,MESH:D011041
DB00681,MESH:D009397
DB00681,MESH:D007022
DB00681,MESH:D001145
DB00681,MESH:D003866
DB00681,MESH:D007683
DB00681,MESH:D013921
DB00681,MESH:D020734
DB00681,MESH:D001766
DB00681,MESH:D000740
DB00681,MESH:D006333
DB00681,MESH:D003221
DB00681,MESH:D053609
DB00681,MESH:D001919
DB00681,MESH:D009135
DB00681,MESH:D005911
DB00681,MESH:D008133
DB00681,MESH:D020246
DB00681,MESH:D006505
DB00681,MESH:D006955
DB00681,MESH:D006331
DB00681,MESH:D006261
DB00681,MESH:D002311
DB00681,MESH:D001002
DB00415,MESH:D005076
DB00415,MESH:D006319
DB00415,MESH:D005234
DB00415,MESH:D034381
DB00415,MESH:D011559
DB00415,MESH:D006261
DB00415,MESH:D014188
DB00415,MESH:D006505
DB00415,MESH:D015431
DB00415,MESH:D013921
DB00415,MESH:D058186
DB00415,MESH:D002779
DB00415,MESH:D015837
DB00415,MESH:D005334
DB00415,MESH:D006463
DB00415,MESH:D002764
DB00415,MESH:D004211
DB00415,MESH:D005921
DB00415,MESH:D009404
DB00415,MESH:D014545
DB00415,MESH:D009069
DB00415,MESH:D004802
DB00415,MESH:D006330
DB00415,MESH:D009395
DB00415,MESH:D000743
DB00415,MESH:D056486
DB00415,MESH:D001922
DB00415,MESH:D052878
DB00415,MESH:D004827
DB00415,MESH:D000707
DB00415,MESH:D009393
DB00415,MESH:D004342
DB00415,MESH:D009422
DB00415,MESH:D009461
DB00415,MESH:D017285
DB00415,MESH:D013262
DB00415,MESH:D003873
DB00415,MESH:D015746
DB00415,MESH:D000471
DB00415,MESH:D003967
DB00415,MESH:D007105
DB00415,MESH:D009205
DB00415,MESH:D009135
DB00415,MESH:D001437
DB00415,MESH:D003638
DB00415,MESH:D013353
DB00415,MESH:D007674
DB00415,MESH:D001002
DB00415,MESH:D004892
DB00415,MESH:D003092
DB00415,MESH:D051437
DB00415,MESH:D012640
DB00415,MESH:D010996
DB00415,MESH:D012010
DB00415,MESH:D007008
DB01427,MESH:D013610
DB01427,MESH:D013921
DB01427,MESH:D001145
DB01427,MESH:D010198
DB01427,MESH:D007022
DB00276,MESH:D009202
DB00276,MESH:D001145
DB00276,MESH:D003967
DB00276,MESH:D056486
DB00276,MESH:D012804
DB00276,MESH:D001855
DB00276,MESH:D007414
DB00276,MESH:D013280
DB00276,MESH:D006932
DB00276,MESH:D009378
DB00276,MESH:D005767
DB00276,MESH:D000230
DB00276,MESH:D010689
DB01612,MESH:D007022
DB11842,MESH:D006973
DB11842,MESH:D009205
DB11842,MESH:D007674
DB05630,MESH:D053609
DB05630,MESH:D006331
DB05630,MESH:D010195
DB05630,MESH:D002524
DB05630,MESH:D008107
DB05630,MESH:D064420
DB05630,MESH:D000855
DB05630,MESH:D014839
DB05630,MESH:D008231
DB01435,MESH:D051437
DB01435,MESH:D007680
DB01435,MESH:D007681
DB01435,MESH:D007674
DB01435,MESH:D004342
DB01435,MESH:D006323
DB01435,MESH:D009397
DB01435,MESH:D007683
DB01435,MESH:D001284
DB01435,MESH:D002277
DB01435,MESH:D001749
DB01435,MESH:D009336
DB00714,MESH:D006212
DB00714,MESH:D004409
DB00714,MESH:D005334
DB00714,MESH:D009422
DB00714,MESH:D012871
DB00714,MESH:D012131
DB00714,MESH:D004421
DB00714,MESH:D012640
DB00714,MESH:D001068
DB00714,MESH:D013575
DB00714,MESH:D010409
DB00714,MESH:D020820
DB00714,MESH:D006261
DB00714,MESH:D012559
DB00714,MESH:D009207
DB00714,MESH:D004342
DB00714,MESH:D019954
DB00714,MESH:D003244
DB00714,MESH:D010554
DB00714,MESH:D011595
DB00714,MESH:D020018
DB00714,MESH:D019966
DB00714,MESH:D019970
DB00714,MESH:D010842
DB00714,MESH:D002493
DB00714,MESH:D002375
DB00714,MESH:D013610
DB00714,MESH:D001714
DB00714,MESH:D013651
DB00714,MESH:D009069
DB00714,MESH:D007859
DB00714,MESH:D001919
DB00714,MESH:D014839
DB00714,MESH:D004195
DB00714,MESH:D003221
DB00714,MESH:D011605
DB00714,MESH:D000647
DB00714,MESH:D000799
DB00714,MESH:D009325
DB00714,MESH:D007035
DB00714,MESH:D004244
DB00714,MESH:D007174
DB00714,MESH:D053099
DB00714,MESH:D014202
DB00714,MESH:D013375
DB00714,MESH:D018476
DB00714,MESH:D006970
DB00714,MESH:D001281
DB00714,MESH:D001523
DB00714,MESH:D007024
DB00714,MESH:D006323
DB00714,MESH:D053201
DB00714,MESH:D006948
DB00714,MESH:D019956
DB00714,MESH:D007319
DB00714,MESH:D008881
DB00714,MESH:D013927
DB00714,MESH:D007022
DB00126,MESH:D001847
DB00126,MESH:D001749
DB00126,MESH:D006959
DB00126,MESH:D000740
DB00126,MESH:D003681
DB00126,MESH:D006212
DB00126,MESH:D048629
DB00126,MESH:D002375
DB00126,MESH:D005221
DB00126,MESH:D003924
DB00126,MESH:D006973
DB00126,MESH:D013927
DB00126,MESH:D006528
DB00126,MESH:D011605
DB00126,MESH:C538011
DB00126,MESH:D009395
DB00126,MESH:D007249
DB00126,MESH:D062787
DB00126,MESH:D006965
DB00126,MESH:D053040
DB00126,MESH:D008114
DB00126,MESH:D002318
DB00126,MESH:D007683
DB00126,MESH:D058186
DB00126,MESH:D010212
DB00126,MESH:D007859
DB00126,MESH:D009336
DB00126,MESH:D051437
DB00126,MESH:D011230
DB00126,MESH:D013274
DB00126,MESH:D013921
DB00126,MESH:D009325
DB14484,MESH:D001847
DB14484,MESH:D001749
DB14484,MESH:D006959
DB14484,MESH:D000740
DB14484,MESH:D003681
DB14484,MESH:D006212
DB14484,MESH:D048629
DB14484,MESH:D002375
DB14484,MESH:D005221
DB14484,MESH:D003924
DB14484,MESH:D006973
DB14484,MESH:D013927
DB14484,MESH:D006528
DB14484,MESH:D011605
DB14484,MESH:C538011
DB14484,MESH:D009395
DB14484,MESH:D007249
DB14484,MESH:D062787
DB14484,MESH:D006965
DB14484,MESH:D053040
DB14484,MESH:D008114
DB14484,MESH:D002318
DB14484,MESH:D007683
DB14484,MESH:D058186
DB14484,MESH:D010212
DB14484,MESH:D007859
DB14484,MESH:D009336
DB14484,MESH:D051437
DB14484,MESH:D011230
DB14484,MESH:D013274
DB14484,MESH:D013921
DB14484,MESH:D009325
DB14482,MESH:D001847
DB14482,MESH:D001749
DB14482,MESH:D006959
DB14482,MESH:D000740
DB14482,MESH:D003681
DB14482,MESH:D006212
DB14482,MESH:D048629
DB14482,MESH:D002375
DB14482,MESH:D005221
DB14482,MESH:D003924
DB14482,MESH:D006973
DB14482,MESH:D013927
DB14482,MESH:D006528
DB14482,MESH:D011605
DB14482,MESH:C538011
DB14482,MESH:D009395
DB14482,MESH:D007249
DB14482,MESH:D062787
DB14482,MESH:D006965
DB14482,MESH:D053040
DB14482,MESH:D008114
DB14482,MESH:D002318
DB14482,MESH:D007683
DB14482,MESH:D058186
DB14482,MESH:D010212
DB14482,MESH:D007859
DB14482,MESH:D009336
DB14482,MESH:D051437
DB14482,MESH:D011230
DB14482,MESH:D013274
DB14482,MESH:D013921
DB14482,MESH:D009325
DB14490,MESH:D001847
DB14490,MESH:D001749
DB14490,MESH:D006959
DB14490,MESH:D000740
DB14490,MESH:D003681
DB14490,MESH:D006212
DB14490,MESH:D048629
DB14490,MESH:D002375
DB14490,MESH:D005221
DB14490,MESH:D003924
DB14490,MESH:D006973
DB14490,MESH:D013927
DB14490,MESH:D006528
DB14490,MESH:D011605
DB14490,MESH:C538011
DB14490,MESH:D009395
DB14490,MESH:D007249
DB14490,MESH:D062787
DB14490,MESH:D006965
DB14490,MESH:D053040
DB14490,MESH:D008114
DB14490,MESH:D002318
DB14490,MESH:D007683
DB14490,MESH:D058186
DB14490,MESH:D010212
DB14490,MESH:D007859
DB14490,MESH:D009336
DB14490,MESH:D051437
DB14490,MESH:D011230
DB14490,MESH:D013274
DB14490,MESH:D013921
DB14490,MESH:D009325
DB00945,MESH:D015746
DB00945,MESH:D010146
DB00945,MESH:D014883
DB00945,MESH:D010149
DB00945,MESH:D006548
DB00945,MESH:D022124
DB00945,MESH:D006501
DB00945,MESH:D010243
DB00945,MESH:D051516
DB00945,MESH:D010211
DB00945,MESH:D009846
DB00945,MESH:D006940
DB00945,MESH:D003128
DB00945,MESH:D006461
DB00945,MESH:D005747
DB00945,MESH:D003704
DB00945,MESH:D006521
DB00945,MESH:D065630
DB00945,MESH:D020338
DB00945,MESH:D012852
DB00945,MESH:D013610
DB00945,MESH:D005317
DB00945,MESH:D020141
DB00945,MESH:D014549
DB00945,MESH:D016535
DB00945,MESH:D006932
DB00945,MESH:D014517
DB00945,MESH:D053608
DB00945,MESH:D034381
DB00945,MESH:D003161
DB00945,MESH:D007674
DB00945,MESH:D014717
DB00945,MESH:D006529
DB00945,MESH:D018798
DB00945,MESH:D007970
DB00945,MESH:D003681
DB00945,MESH:D002318
DB00945,MESH:D007662
DB00945,MESH:D007619
DB00945,MESH:D006456
DB00945,MESH:D005512
DB00945,MESH:D007681
DB00945,MESH:D009916
DB00945,MESH:D013345
DB00945,MESH:D005221
DB00945,MESH:D013272
DB00945,MESH:D001986
DB00945,MESH:D013274
DB00945,MESH:D001927
DB00945,MESH:D007683
DB00945,MESH:D012893
DB00945,MESH:D015431
DB00945,MESH:D005334
DB00945,MESH:D013375
DB00945,MESH:D014652
DB00945,MESH:D014839
DB00945,MESH:D053609
DB00945,MESH:D015875
DB00945,MESH:D013276
DB00945,MESH:D007676
DB00945,MESH:D014786
DB00945,MESH:D021182
DB00945,MESH:D006471
DB00945,MESH:D046748
DB00945,MESH:D012220
DB00945,MESH:D003244
DB00945,MESH:D015179
DB00945,MESH:D002543
DB00945,MESH:D020200
DB00945,MESH:D006261
DB00945,MESH:D052016
DB00945,MESH:D008171
DB00945,MESH:D007964
DB00945,MESH:D007680
DB00945,MESH:D020246
DB00945,MESH:D017180
DB00945,MESH:D006967
DB00945,MESH:D011507
DB00945,MESH:D003229
DB00945,MESH:D003638
DB00945,MESH:D005483
DB00945,MESH:D003329
DB00945,MESH:D003221
DB00945,MESH:D006406
DB00945,MESH:D001017
DB00945,MESH:D000707
DB00945,MESH:D006417
DB00945,MESH:D006408
DB00945,MESH:D006930
DB00945,MESH:D006505
DB00945,MESH:D042882
DB00945,MESH:D011695
DB00945,MESH:D003110
DB00945,MESH:D002295
DB00945,MESH:D005234
DB00945,MESH:D011164
DB00945,MESH:D014581
DB00945,MESH:D009397
DB00945,MESH:D001480
DB00945,MESH:D001284
DB00945,MESH:D007890
DB00945,MESH:D004941
DB00945,MESH:D005076
DB00945,MESH:C536392
DB00945,MESH:D005124
DB00945,MESH:D011693
DB00945,MESH:D051437
DB00945,MESH:D017093
DB00945,MESH:D012640
DB00945,MESH:D001049
DB00945,MESH:D006396
DB00945,MESH:D000799
DB00945,MESH:D000787
DB00945,MESH:D000748
DB00945,MESH:D002546
DB00945,MESH:D055963
DB00945,MESH:D012206
DB00945,MESH:D006470
DB00945,MESH:D011537
DB00945,MESH:D002292
DB00945,MESH:D020521
DB00945,MESH:D018777
DB00945,MESH:D016104
DB00945,MESH:D001926
DB00945,MESH:D017114
DB00945,MESH:D000014
DB00945,MESH:D000868
DB00945,MESH:D006331
DB00945,MESH:D001249
DB00945,MESH:D001002
DB00945,MESH:D012130
DB00945,MESH:D004935
DB00945,MESH:D012140
DB00945,MESH:D066126
DB00945,MESH:D010490
DB00945,MESH:D010291
DB00945,MESH:D010437
DB00945,MESH:D005759
DB00945,MESH:D000855
DB00945,MESH:D004415
DB00945,MESH:C565935
DB00945,MESH:D062787
DB00945,MESH:D011297
DB00945,MESH:D004802
DB00945,MESH:D004417
DB00945,MESH:D012202
DB00945,MESH:D011654
DB00945,MESH:D049188
DB00945,MESH:D006356
DB00945,MESH:D001024
DB00945,MESH:D007511
DB00945,MESH:D001929
DB00945,MESH:D007008
DB00945,MESH:D000788
DB00945,MESH:D058186
DB00945,MESH:C537996
DB00945,MESH:D000230
DB00945,MESH:D019106
DB00945,MESH:D019966
DB00945,MESH:D003108
DB00945,MESH:D002779
DB00945,MESH:D009123
DB00945,MESH:D056486
DB00945,MESH:D017202
DB00945,MESH:D000472
DB00945,MESH:D000743
DB00945,MESH:D000138
DB00945,MESH:D005756
DB00945,MESH:D007003
DB00945,MESH:D007035
DB00945,MESH:D006987
DB00945,MESH:D012128
DB00945,MESH:D011248
DB00945,MESH:D006407
DB00945,MESH:D012120
DB00945,MESH:D006943
DB00945,MESH:D010438
DB00945,MESH:D009203
DB00945,MESH:D054537
DB00945,MESH:D011141
DB00945,MESH:D004487
DB00945,MESH:C536421
DB00945,MESH:D004381
DB00945,MESH:D006973
DB00945,MESH:D007232
DB00945,MESH:D000740
DB00945,MESH:D002764
DB00945,MESH:D002524
DB00945,MESH:D007565
DB00945,MESH:D005767
DB00945,MESH:D001768
DB00945,MESH:D019586
DB00945,MESH:D013927
DB00945,MESH:D009325
DB00945,MESH:D012185
DB00945,MESH:D014516
DB00945,MESH:D008551
DB00945,MESH:D002908
DB00945,MESH:D008231
DB00945,MESH:D013683
DB00945,MESH:D002544
DB00945,MESH:D013923
DB00945,MESH:D006345
DB00945,MESH:D053159
DB00945,MESH:D002545
DB00945,MESH:D003875
DB00945,MESH:D013921
DB00945,MESH:D020300
DB00945,MESH:D007022
DB00945,MESH:D001778
DB00945,MESH:D004342
DB00945,MESH:D009503
DB00945,MESH:D001791
DB00945,MESH:D006311
DB00945,MESH:D014456
DB00945,MESH:D064420
DB00945,MESH:D020198
DB00945,MESH:D019547
DB00945,MESH:D009336
DB00945,MESH:D011183
DB00945,MESH:D004211
DB00945,MESH:D014012
DB00945,MESH:D014339
DB00945,MESH:D000083302
DB00945,MESH:D006965
DB00945,MESH:D000137
DB00945,MESH:D006996
DB00945,MESH:D006473
DB00945,MESH:D006319
DB00945,MESH:D007020
DB00945,MESH:D014188
DB00335,MESH:D002779
DB00335,MESH:D064420
DB00335,MESH:D020018
DB00335,MESH:D006261
DB00335,MESH:D058186
DB00335,MESH:D004066
DB00335,MESH:D013927
DB00335,MESH:D012640
DB00335,MESH:D013610
DB00335,MESH:D062787
DB00335,MESH:D007022
DB00335,MESH:D052456
DB00335,MESH:D013375
DB00335,MESH:D051437
DB00335,MESH:C536421
DB00335,MESH:D007674
DB00335,MESH:D003865
DB00335,MESH:D018497
DB00335,MESH:D054537
DB00335,MESH:D012078
DB00335,MESH:D001919
DB00335,MESH:D004890
DB00335,MESH:D018366
DB00335,MESH:D006973
DB00335,MESH:D009207
DB00335,MESH:D007008
DB00335,MESH:D011183
DB00335,MESH:D015430
DB00335,MESH:D014202
DB00335,MESH:D001008
DB00335,MESH:D008569
DB00335,MESH:D015228
DB00335,MESH:D003693
DB00335,MESH:D001281
DB00335,MESH:D013575
DB00335,MESH:D003875
DB00335,MESH:D018487
DB00335,MESH:D003329
DB00335,MESH:D006327
DB00335,MESH:D005221
DB00335,MESH:D006333
DB00335,MESH:D007319
DB00335,MESH:D005076
DB00335,MESH:D006970
DB00335,MESH:D004487
DB00335,MESH:D010146
DB00335,MESH:D009402
DB00335,MESH:D011928
DB00335,MESH:D003866
DB00335,MESH:D006323
DB00335,MESH:D001941
DB00335,MESH:D014987
DB00335,MESH:D000855
DB00335,MESH:D007565
DB00335,MESH:D020760
DB00335,MESH:D011507
DB00335,MESH:D004244
DB00335,MESH:D056486
DB00335,MESH:D007024
DB00335,MESH:D006331
DB00335,MESH:D006947
DB00335,MESH:D012770
DB00732,MESH:D006470
DB00732,MESH:D001986
DB00732,MESH:D003680
DB00732,MESH:D000799
DB00732,MESH:D006973
DB00732,MESH:D003875
DB00732,MESH:D009133
DB00732,MESH:D007022
DB00732,MESH:D001919
DB00732,MESH:D000707
DB00732,MESH:D001049
DB00732,MESH:D001145
DB00732,MESH:D018908
DB00732,MESH:D014313
DB00732,MESH:D010291
DB00732,MESH:D005483
DB00732,MESH:D005076
DB00732,MESH:D020511
DB00732,MESH:D011183
DB00732,MESH:D011782
DB00732,MESH:D013610
DB00732,MESH:D012640
DB00732,MESH:D012133
DB00732,MESH:D010243
DB00732,MESH:D012131
DB00572,MESH:D011297
DB00572,MESH:D020236
DB00572,MESH:D017180
DB00572,MESH:D014555
DB00572,MESH:D000647
DB00572,MESH:D014987
DB00572,MESH:D056988
DB00572,MESH:D006973
DB00572,MESH:D012640
DB00572,MESH:D001281
DB00572,MESH:D012021
DB00572,MESH:D013611
DB00572,MESH:D006212
DB00572,MESH:D013375
DB00572,MESH:D002637
DB00572,MESH:D011183
DB00572,MESH:D003693
DB00572,MESH:D013610
DB00572,MESH:D013616
DB00572,MESH:D013226
DB00572,MESH:D009203
DB00572,MESH:D003128
DB00572,MESH:D007022
DB00572,MESH:D001049
DB00572,MESH:D006940
DB00572,MESH:D007008
DB00572,MESH:D013617
DB00572,MESH:D006261
DB00572,MESH:D010554
DB00572,MESH:D020421
DB00572,MESH:D056486
DB00572,MESH:D012131
DB00572,MESH:D001145
DB00572,MESH:D003329
DB00572,MESH:D011041
DB00572,MESH:D014693
DB00572,MESH:D005483
DB00572,MESH:D053608
DB00572,MESH:D017202
DB00572,MESH:D009325
DB00572,MESH:D005334
DB00572,MESH:D004830
DB00572,MESH:D015878
DB00572,MESH:D001919
DB00572,MESH:D014839
DB00572,MESH:D054537
DB00572,MESH:D002375
DB00572,MESH:D008133
DB00572,MESH:D006342
DB00572,MESH:D006323
DB00572,MESH:D007859
DB00572,MESH:D009127
DB00572,MESH:D007035
DB00995,MESH:D009336
DB00995,MESH:D013959
DB00995,MESH:D000236
DB00995,MESH:D014456
DB00995,MESH:D007079
DB00995,MESH:D007680
DB00995,MESH:D003231
DB00995,MESH:D009207
DB00995,MESH:D003967
DB00995,MESH:D015428
DB00995,MESH:D000743
DB00995,MESH:D010490
DB00995,MESH:D004401
DB00995,MESH:D015431
DB00995,MESH:D011507
DB00995,MESH:D005767
DB00995,MESH:D058186
DB00995,MESH:D056486
DB00995,MESH:D013921
DB00995,MESH:D009401
DB00995,MESH:D014839
DB00995,MESH:D004409
DB00995,MESH:D009404
DB00995,MESH:D015433
DB00995,MESH:D017496
DB00928,MESH:D001778
DB00928,MESH:D005327
DB00928,MESH:D000757
DB00928,MESH:D006319
DB00928,MESH:D000141
DB00928,MESH:D013736
DB00928,MESH:D007943
DB00928,MESH:D020964
DB00928,MESH:D001855
DB00928,MESH:D008114
DB00928,MESH:D001984
DB00928,MESH:D005317
DB00928,MESH:D012509
DB00928,MESH:D009325
DB00928,MESH:D009374
DB00928,MESH:D001724
DB00928,MESH:D003967
DB00928,MESH:D007024
DB00928,MESH:D049188
DB00928,MESH:D007938
DB00928,MESH:D017674
DB00928,MESH:D011297
DB00928,MESH:D018376
DB00928,MESH:D009378
DB00928,MESH:D056486
DB00928,MESH:D004487
DB00928,MESH:D013280
DB00928,MESH:D005313
DB00928,MESH:D008175
