uniprot,pathway_id,database
P48506,R-HSA-9818027,reactome
P48507,R-HSA-9818027,reactome
Q06830,R-HSA-9818027,reactome
Q16772,R-HSA-9818027,reactome
Q16881,R-HSA-9818027,reactome
Q9UPY5,R-HSA-9818027,reactome
O75874,R-HSA-9818025,reactome
P48163,R-HSA-9818025,reactome
P01138,R-HSA-205017,reactome
P04629,R-HSA-187024,reactome
P29274,R-HSA-187024,reactome
Q16620,R-HSA-187024,reactome
P01100,R-HSA-9031628,reactome
P15336,R-HSA-9031628,reactome
P16220,R-HSA-9031628,reactome
P17752,R-HSA-9031628,reactome
P18846,R-HSA-9031628,reactome
P01138,R-HSA-167060,reactome
P35354,R-HSA-197264,reactome
P40261,R-HSA-197264,reactome
Q16647,R-HSA-197264,reactome
P21589,R-HSA-196807,reactome
Q10588,R-HSA-196807,reactome
Q15274,R-HSA-196807,reactome
Q6IA69,R-HSA-196807,reactome
O15111,R-HSA-5676590,reactome
P20618,R-HSA-5676590,reactome
P28062,R-HSA-5676590,reactome
P28065,R-HSA-5676590,reactome
P28074,R-HSA-5676590,reactome
P40306,R-HSA-5676590,reactome
P49721,R-HSA-5676590,reactome
Q00653,R-HSA-5676590,reactome
Q06323,R-HSA-5676590,reactome
P10721,R-HSA-9669926,reactome
P29474,R-HSA-392154,reactome
P29475,R-HSA-392154,reactome
P35228,R-HSA-392154,reactome
O14920,R-HSA-168638,reactome
O15111,R-HSA-168638,reactome
O15264,R-HSA-168638,reactome
O43353,R-HSA-168638,reactome
P29466,R-HSA-168638,reactome
P51617,R-HSA-168638,reactome
P52564,R-HSA-168638,reactome
P53778,R-HSA-168638,reactome
P55211,R-HSA-168638,reactome
Q15750,R-HSA-168638,reactome
Q15759,R-HSA-168638,reactome
Q16539,R-HSA-168638,reactome
Q9HC29,R-HSA-168638,reactome
P02751,R-HSA-3000171,reactome
P02766,R-HSA-3000171,reactome
P09038,R-HSA-3000171,reactome
Q08345,R-HSA-3000171,reactome
Q16832,R-HSA-3000171,reactome
Q9ULB1,R-HSA-3000171,reactome
P08865,R-HSA-975957,reactome
P15880,R-HSA-975957,reactome
P39023,R-HSA-975957,reactome
P67775,R-HSA-975957,reactome
P08865,R-HSA-975956,reactome
P15880,R-HSA-975956,reactome
P39023,R-HSA-975956,reactome
P26358,R-HSA-427413,reactome
P62807,R-HSA-427413,reactome
Q13547,R-HSA-427413,reactome
Q92769,R-HSA-427413,reactome
Q9UBC3,R-HSA-427413,reactome
P21397,R-HSA-181430,reactome
Q05940,R-HSA-181430,reactome
P29474,R-HSA-203754,reactome
P29474,R-HSA-203641,reactome
O15379,R-HSA-350054,reactome
P56524,R-HSA-350054,reactome
Q13547,R-HSA-350054,reactome
Q8WUI4,R-HSA-350054,reactome
Q92769,R-HSA-350054,reactome
Q969S8,R-HSA-350054,reactome
Q96DB2,R-HSA-350054,reactome
Q9BY41,R-HSA-350054,reactome
Q9UBN7,R-HSA-350054,reactome
Q9UKV0,R-HSA-350054,reactome
Q9UQL6,R-HSA-350054,reactome
O15379,R-HSA-2122947,reactome
P01106,R-HSA-2122947,reactome
P56524,R-HSA-2122947,reactome
Q13547,R-HSA-2122947,reactome
Q16665,R-HSA-2122947,reactome
Q8WUI4,R-HSA-2122947,reactome
Q92769,R-HSA-2122947,reactome
Q969S8,R-HSA-2122947,reactome
Q96DB2,R-HSA-2122947,reactome
Q9BY41,R-HSA-2122947,reactome
Q9UBN7,R-HSA-2122947,reactome
Q9UKV0,R-HSA-2122947,reactome
Q9UQL6,R-HSA-2122947,reactome
P16220,R-HSA-2197563,reactome
P00533,R-HSA-9013507,reactome
P01133,R-HSA-9013507,reactome
P35916,R-HSA-9013695,reactome
O14980,R-HSA-9768919,reactome
P01100,R-HSA-9768919,reactome
P01308,R-HSA-9768919,reactome
P07949,R-HSA-9768919,reactome
P23560,R-HSA-9768919,reactome
P27361,R-HSA-9768919,reactome
P28482,R-HSA-9768919,reactome
Q00987,R-HSA-9768919,reactome
Q9NYY3,R-HSA-9768919,reactome
O15379,R-HSA-1368071,reactome
P19793,R-HSA-9632974,reactome
P28702,R-HSA-9632974,reactome
Q13133,R-HSA-9632974,reactome
P19793,R-HSA-9029558,reactome
P28702,R-HSA-9029558,reactome
P49327,R-HSA-9029558,reactome
P55055,R-HSA-9029558,reactome
Q13133,R-HSA-9029558,reactome
P19793,R-HSA-9031528,reactome
P28702,R-HSA-9031528,reactome
P55055,R-HSA-9031528,reactome
Q13133,R-HSA-9031528,reactome
P19793,R-HSA-9623433,reactome
P28702,R-HSA-9623433,reactome
P51161,R-HSA-9623433,reactome
P55055,R-HSA-9623433,reactome
Q13133,R-HSA-9623433,reactome
P19793,R-HSA-9031525,reactome
P28702,R-HSA-9031525,reactome
P55055,R-HSA-9031525,reactome
Q13133,R-HSA-9031525,reactome
O15379,R-HSA-9029569,reactome
O95477,R-HSA-9029569,reactome
P02649,R-HSA-9029569,reactome
P02655,R-HSA-9029569,reactome
P05090,R-HSA-9029569,reactome
P19793,R-HSA-9029569,reactome
P28702,R-HSA-9029569,reactome
P55055,R-HSA-9029569,reactome
Q13133,R-HSA-9029569,reactome
P01138,R-HSA-193648,reactome
P45983,R-HSA-193648,reactome
P63000,R-HSA-193648,reactome
P78352,R-HSA-447038,reactome
P01138,R-HSA-205043,reactome
P45983,R-HSA-205043,reactome
Q16620,R-HSA-9025046,reactome
Q16288,R-HSA-9034013,reactome
Q16620,R-HSA-9026357,reactome
P23560,R-HSA-9032759,reactome
P63000,R-HSA-9032759,reactome
Q16620,R-HSA-9032759,reactome
Q16288,R-HSA-9603505,reactome
P02751,R-HSA-9725371,reactome
P27361,R-HSA-9725371,reactome
P28482,R-HSA-9725371,reactome
Q9UM73,R-HSA-9725371,reactome
P06493,R-HSA-3301854,reactome
O95718,R-HSA-383280,reactome
P03372,R-HSA-383280,reactome
P06401,R-HSA-383280,reactome
P10275,R-HSA-383280,reactome
P10276,R-HSA-383280,reactome
P10826,R-HSA-383280,reactome
P10827,R-HSA-383280,reactome
P10828,R-HSA-383280,reactome
P11473,R-HSA-383280,reactome
P11474,R-HSA-383280,reactome
P13631,R-HSA-383280,reactome
P19793,R-HSA-383280,reactome
P28702,R-HSA-383280,reactome
P35398,R-HSA-383280,reactome
P37231,R-HSA-383280,reactome
P48443,R-HSA-383280,reactome
P55055,R-HSA-383280,reactome
P62508,R-HSA-383280,reactome
Q03181,R-HSA-383280,reactome
Q07869,R-HSA-383280,reactome
Q14541,R-HSA-383280,reactome
Q92731,R-HSA-383280,reactome
Q92753,R-HSA-383280,reactome
P02649,R-HSA-1251985,reactome
P03372,R-HSA-1251985,reactome
P04271,R-HSA-1251985,reactome
P06401,R-HSA-1251985,reactome
P09486,R-HSA-1251985,reactome
P12931,R-HSA-1251985,reactome
Q9UM73,R-HSA-9717301,reactome
P17302,R-HSA-190704,reactome
P04637,R-HSA-2559585,reactome
P11802,R-HSA-2559585,reactome
P27361,R-HSA-2559585,reactome
P28482,R-HSA-2559585,reactome
Q00534,R-HSA-2559585,reactome
Q00987,R-HSA-2559585,reactome
P01189,R-HSA-111885,reactome
P35372,R-HSA-111885,reactome
P08100,R-HSA-419771,reactome
P20618,R-HSA-68949,reactome
P24941,R-HSA-68949,reactome
P28062,R-HSA-68949,reactome
P28065,R-HSA-68949,reactome
P28074,R-HSA-68949,reactome
P40306,R-HSA-68949,reactome
P49721,R-HSA-68949,reactome
Q06323,R-HSA-68949,reactome
O43612,R-HSA-389397,reactome
O43613,R-HSA-389397,reactome
O43614,R-HSA-389397,reactome
Q4U2R8,R-HSA-561048,reactome
Q8TCC7,R-HSA-561048,reactome
Q96S37,R-HSA-561048,reactome
Q9NSA0,R-HSA-561048,reactome
Q9Y694,R-HSA-561048,reactome
Q92911,R-HSA-428643,reactome
O76082,R-HSA-549127,reactome
Q9H015,R-HSA-549127,reactome
P07333,R-HSA-449836,reactome
P23458,R-HSA-449836,reactome
P29597,R-HSA-449836,reactome
P42574,R-HSA-449836,reactome
O43353,R-HSA-5689896,reactome
P03372,R-HSA-5689896,reactome
P04637,R-HSA-5689896,reactome
P06493,R-HSA-5689896,reactome
Q13546,R-HSA-5689896,reactome
Q9HC29,R-HSA-5689896,reactome
O95819,R-HSA-2559580,reactome
P01100,R-HSA-2559580,reactome
P04637,R-HSA-2559580,reactome
P05412,R-HSA-2559580,reactome
P11802,R-HSA-2559580,reactome
P27361,R-HSA-2559580,reactome
P28482,R-HSA-2559580,reactome
P45983,R-HSA-2559580,reactome
P45984,R-HSA-2559580,reactome
P46734,R-HSA-2559580,reactome
P52564,R-HSA-2559580,reactome
P53779,R-HSA-2559580,reactome
P62807,R-HSA-2559580,reactome
Q00534,R-HSA-2559580,reactome
Q00987,R-HSA-2559580,reactome
Q15759,R-HSA-2559580,reactome
Q15910,R-HSA-2559580,reactome
Q16539,R-HSA-2559580,reactome
Q8IW41,R-HSA-2559580,reactome
Q8N4C8,R-HSA-2559580,reactome
Q9UKE5,R-HSA-2559580,reactome
P20618,R-HSA-1234176,reactome
P28062,R-HSA-1234176,reactome
P28065,R-HSA-1234176,reactome
P28074,R-HSA-1234176,reactome
P40306,R-HSA-1234176,reactome
P49721,R-HSA-1234176,reactome
Q06323,R-HSA-1234176,reactome
Q16665,R-HSA-1234176,reactome
Q96KS0,R-HSA-1234176,reactome
Q9GZT9,R-HSA-1234176,reactome
Q9H6Z9,R-HSA-1234176,reactome
P02671,R-HSA-372708,reactome
P02675,R-HSA-372708,reactome
P02679,R-HSA-372708,reactome
P02751,R-HSA-372708,reactome
P05106,R-HSA-372708,reactome
P08514,R-HSA-372708,reactome
P12931,R-HSA-372708,reactome
Q05397,R-HSA-372708,reactome
P41231,R-HSA-417957,reactome
P43657,R-HSA-417957,reactome
P47900,R-HSA-417957,reactome
P51582,R-HSA-417957,reactome
Q15391,R-HSA-417957,reactome
Q96G91,R-HSA-417957,reactome
Q99677,R-HSA-417957,reactome
Q9BPV8,R-HSA-417957,reactome
Q9H244,R-HSA-417957,reactome
O15264,R-HSA-171007,reactome
P53778,R-HSA-171007,reactome
Q15759,R-HSA-171007,reactome
Q16539,R-HSA-171007,reactome
P24941,R-HSA-69563,reactome
P38936,R-HSA-69563,reactome
O15379,R-HSA-193670,reactome
P01138,R-HSA-193670,reactome
Q13547,R-HSA-193670,reactome
Q92769,R-HSA-193670,reactome
O14920,R-HSA-209543,reactome
O43353,R-HSA-209543,reactome
P01138,R-HSA-209543,reactome
P41743,R-HSA-209543,reactome
P51617,R-HSA-209543,reactome
P62807,R-HSA-171306,reactome
O15440,R-HSA-9753281,reactome
O60656,R-HSA-9753281,reactome
P05181,R-HSA-9753281,reactome
P09211,R-HSA-9753281,reactome
P09488,R-HSA-9753281,reactome
P19440,R-HSA-9753281,reactome
P22309,R-HSA-9753281,reactome
P30711,R-HSA-9753281,reactome
P33527,R-HSA-9753281,reactome
P49888,R-HSA-9753281,reactome
Q92887,R-HSA-9753281,reactome
Q9UNQ0,R-HSA-9753281,reactome
O60674,R-HSA-6802955,reactome
P02671,R-HSA-6802955,reactome
P02675,R-HSA-6802955,reactome
P02679,R-HSA-6802955,reactome
P02751,R-HSA-6802955,reactome
P04049,R-HSA-6802955,reactome
P05106,R-HSA-6802955,reactome
P08514,R-HSA-6802955,reactome
P0DP23,R-HSA-6802955,reactome
P12931,R-HSA-6802955,reactome
P15056,R-HSA-6802955,reactome
P27361,R-HSA-6802955,reactome
P27448,R-HSA-6802955,reactome
P28482,R-HSA-6802955,reactome
P30086,R-HSA-6802955,reactome
P31946,R-HSA-6802955,reactome
P36507,R-HSA-6802955,reactome
P41240,R-HSA-6802955,reactome
P63261,R-HSA-6802955,reactome
Q02750,R-HSA-6802955,reactome
Q13554,R-HSA-6802955,reactome
Q13555,R-HSA-6802955,reactome
Q13557,R-HSA-6802955,reactome
Q16584,R-HSA-6802955,reactome
Q9UQM7,R-HSA-6802955,reactome
P29972,R-HSA-432047,reactome
P06746,R-HSA-5651801,reactome
P12004,R-HSA-5651801,reactome
P18858,R-HSA-5651801,reactome
P39748,R-HSA-5651801,reactome
P56282,R-HSA-5651801,reactome
Q07864,R-HSA-5651801,reactome
Q9NR33,R-HSA-5651801,reactome
Q9NRF9,R-HSA-5651801,reactome
P15153,R-HSA-4086400,reactome
P63000,R-HSA-4086400,reactome
P06239,R-HSA-389948,reactome
P29350,R-HSA-389948,reactome
P41240,R-HSA-389948,reactome
Q13370,R-HSA-165160,reactome
P16234,R-HSA-9674428,reactome
P05106,R-HSA-210990,reactome
P06239,R-HSA-210990,reactome
P06241,R-HSA-210990,reactome
P06756,R-HSA-210990,reactome
P07947,R-HSA-210990,reactome
P07948,R-HSA-210990,reactome
P29350,R-HSA-210990,reactome
P08865,R-HSA-156902,reactome
P13639,R-HSA-156902,reactome
P15880,R-HSA-156902,reactome
P39023,R-HSA-156902,reactome
P68104,R-HSA-156902,reactome
P01189,R-HSA-209952,reactome
O43193,R-HSA-375276,reactome
O95665,R-HSA-375276,reactome
P00734,R-HSA-375276,reactome
P01019,R-HSA-375276,reactome
P01024,R-HSA-375276,reactome
P01031,R-HSA-375276,reactome
P01042,R-HSA-375276,reactome
P01189,R-HSA-375276,reactome
P01303,R-HSA-375276,reactome
P24530,R-HSA-375276,reactome
P25101,R-HSA-375276,reactome
P25116,R-HSA-375276,reactome
P30411,R-HSA-375276,reactome
P30556,R-HSA-375276,reactome
P30872,R-HSA-375276,reactome
P30874,R-HSA-375276,reactome
P31391,R-HSA-375276,reactome
P32238,R-HSA-375276,reactome
P32239,R-HSA-375276,reactome
P32245,R-HSA-375276,reactome
P32745,R-HSA-375276,reactome
P33032,R-HSA-375276,reactome
P34981,R-HSA-375276,reactome
P35346,R-HSA-375276,reactome
P35372,R-HSA-375276,reactome
P41143,R-HSA-375276,reactome
P41145,R-HSA-375276,reactome
P41146,R-HSA-375276,reactome
P41968,R-HSA-375276,reactome
P46663,R-HSA-375276,reactome
P49146,R-HSA-375276,reactome
Q01718,R-HSA-375276,reactome
Q01726,R-HSA-375276,reactome
Q6W5P4,R-HSA-375276,reactome
Q92847,R-HSA-375276,reactome
Q99527,R-HSA-375276,reactome
Q99705,R-HSA-375276,reactome
P11021,R-HSA-381042,reactome
P18848,R-HSA-381042,reactome
O14832,R-HSA-9033241,reactome
O75874,R-HSA-9033241,reactome
P04040,R-HSA-9033241,reactome
P09110,R-HSA-9033241,reactome
P14735,R-HSA-9033241,reactome
P14920,R-HSA-9033241,reactome
P21549,R-HSA-9033241,reactome
P35228,R-HSA-9033241,reactome
P43155,R-HSA-9033241,reactome
P51659,R-HSA-9033241,reactome
Q08426,R-HSA-9033241,reactome
Q14032,R-HSA-9033241,reactome
Q15067,R-HSA-9033241,reactome
Q9BTZ2,R-HSA-9033241,reactome
Q9BY49,R-HSA-9033241,reactome
Q9P0Z9,R-HSA-9033241,reactome
Q9UKG9,R-HSA-9033241,reactome
Q9Y2Q3,R-HSA-9033241,reactome
P36888,R-HSA-9702605,reactome
Q13315,R-HSA-9664873,reactome
O60939,R-HSA-5576892,reactome
P0DP23,R-HSA-5576892,reactome
P35498,R-HSA-5576892,reactome
P35499,R-HSA-5576892,reactome
P62955,R-HSA-5576892,reactome
Q01118,R-HSA-5576892,reactome
Q02641,R-HSA-5576892,reactome
Q07699,R-HSA-5576892,reactome
Q08289,R-HSA-5576892,reactome
Q13554,R-HSA-5576892,reactome
Q13555,R-HSA-5576892,reactome
Q13557,R-HSA-5576892,reactome
Q13936,R-HSA-5576892,reactome
Q14524,R-HSA-5576892,reactome
Q15858,R-HSA-5576892,reactome
Q8IWT1,R-HSA-5576892,reactome
Q8WXS5,R-HSA-5576892,reactome
Q99250,R-HSA-5576892,reactome
Q9BXT2,R-HSA-5576892,reactome
Q9NY46,R-HSA-5576892,reactome
Q9NY72,R-HSA-5576892,reactome
Q9UBN1,R-HSA-5576892,reactome
Q9UI33,R-HSA-5576892,reactome
Q9UQD0,R-HSA-5576892,reactome
Q9UQM7,R-HSA-5576892,reactome
Q9Y5Y9,R-HSA-5576892,reactome
Q9NSA2,R-HSA-5576894,reactome
Q9NZV8,R-HSA-5576894,reactome
Q9UK17,R-HSA-5576894,reactome
P15382,R-HSA-5576893,reactome
P51787,R-HSA-5576893,reactome
P62955,R-HSA-5576893,reactome
Q02641,R-HSA-5576893,reactome
Q08289,R-HSA-5576893,reactome
Q13936,R-HSA-5576893,reactome
Q8WXS5,R-HSA-5576893,reactome
Q9BXT2,R-HSA-5576893,reactome
Q9UBN1,R-HSA-5576893,reactome
Q9UJ90,R-HSA-5576893,reactome
Q9Y6H6,R-HSA-5576893,reactome
Q9Y6J6,R-HSA-5576893,reactome
P15382,R-HSA-5576890,reactome
P22460,R-HSA-5576890,reactome
P51787,R-HSA-5576890,reactome
Q12809,R-HSA-5576890,reactome
Q9UJ90,R-HSA-5576890,reactome
Q9Y6H6,R-HSA-5576890,reactome
Q9Y6J6,R-HSA-5576890,reactome
O00180,R-HSA-5576886,reactome
O14649,R-HSA-5576886,reactome
O95069,R-HSA-5576886,reactome
P48050,R-HSA-5576886,reactome
P63252,R-HSA-5576886,reactome
Q14500,R-HSA-5576886,reactome
Q9NPC2,R-HSA-5576886,reactome
Q9UNX9,R-HSA-5576886,reactome
Q9Y257,R-HSA-5576886,reactome
P00387,R-HSA-211945,reactome
P08684,R-HSA-211945,reactome
P16083,R-HSA-211945,reactome
P19801,R-HSA-211945,reactome
P20813,R-HSA-211945,reactome
P23141,R-HSA-211945,reactome
P30838,R-HSA-211945,reactome
P35869,R-HSA-211945,reactome
Q16853,R-HSA-211945,reactome
P09417,R-HSA-8964208,reactome
Q16773,R-HSA-8964208,reactome
P00439,R-HSA-2160456,reactome
P28482,R-HSA-111995,reactome
P47712,R-HSA-111995,reactome
P05230,R-HSA-5654219,reactome
P08620,R-HSA-5654219,reactome
P09038,R-HSA-5654219,reactome
P05230,R-HSA-5654221,reactome
P08620,R-HSA-5654221,reactome
P09038,R-HSA-5654221,reactome
P05230,R-HSA-5654227,reactome
P08620,R-HSA-5654227,reactome
P09038,R-HSA-5654227,reactome
P05230,R-HSA-5654228,reactome
P08620,R-HSA-5654228,reactome
P09038,R-HSA-5654228,reactome
P22455,R-HSA-5654228,reactome
P06239,R-HSA-202427,reactome
P41240,R-HSA-202427,reactome
P06493,R-HSA-176417,reactome
P53350,R-HSA-176417,reactome
P24941,R-HSA-69200,reactome
P06493,R-HSA-170145,reactome
P06493,R-HSA-176412,reactome
P53350,R-HSA-176412,reactome
P08473,R-HSA-5578768,reactome
P16066,R-HSA-5578768,reactome
P20594,R-HSA-5578768,reactome
P23141,R-HSA-5578768,reactome
Q9H2X6,R-HSA-5578768,reactome
P05230,R-HSA-5654689,reactome
P08620,R-HSA-5654689,reactome
P09038,R-HSA-5654689,reactome
P27986,R-HSA-5654689,reactome
P42336,R-HSA-5654689,reactome
P05230,R-HSA-5654695,reactome
P08620,R-HSA-5654695,reactome
P09038,R-HSA-5654695,reactome
P27986,R-HSA-5654695,reactome
P42336,R-HSA-5654695,reactome
P05230,R-HSA-5654710,reactome
P08620,R-HSA-5654710,reactome
P09038,R-HSA-5654710,reactome
P27986,R-HSA-5654710,reactome
P42336,R-HSA-5654710,reactome
P05230,R-HSA-5654720,reactome
P08620,R-HSA-5654720,reactome
P09038,R-HSA-5654720,reactome
P22455,R-HSA-5654720,reactome
P27986,R-HSA-5654720,reactome
P42336,R-HSA-5654720,reactome
O00459,R-HSA-109704,reactome
P05230,R-HSA-109704,reactome
P08620,R-HSA-109704,reactome
P09038,R-HSA-109704,reactome
P22455,R-HSA-109704,reactome
P27986,R-HSA-109704,reactome
P36888,R-HSA-109704,reactome
P42336,R-HSA-109704,reactome
P42338,R-HSA-109704,reactome
Q9NR96,R-HSA-109704,reactome
P00533,R-HSA-1963642,reactome
P01133,R-HSA-1963642,reactome
P04626,R-HSA-1963642,reactome
P27986,R-HSA-1963642,reactome
P42336,R-HSA-1963642,reactome
P27986,R-HSA-1250342,reactome
P42336,R-HSA-1250342,reactome
P04637,R-HSA-6811555,reactome
P52564,R-HSA-6811555,reactome
P78356,R-HSA-6811555,reactome
Q8TBX8,R-HSA-6811555,reactome
O00329,R-HSA-6811558,reactome
O00459,R-HSA-6811558,reactome
P00533,R-HSA-6811558,reactome
P01133,R-HSA-6811558,reactome
P01308,R-HSA-6811558,reactome
P03372,R-HSA-6811558,reactome
P04626,R-HSA-6811558,reactome
P05230,R-HSA-6811558,reactome
P06213,R-HSA-6811558,reactome
P06239,R-HSA-6811558,reactome
P06241,R-HSA-6811558,reactome
P08581,R-HSA-6811558,reactome
P08620,R-HSA-6811558,reactome
P09038,R-HSA-6811558,reactome
P09619,R-HSA-6811558,reactome
P10721,R-HSA-6811558,reactome
P12931,R-HSA-6811558,reactome
P15153,R-HSA-6811558,reactome
P16234,R-HSA-6811558,reactome
P22455,R-HSA-6811558,reactome
P27361,R-HSA-6811558,reactome
P27986,R-HSA-6811558,reactome
P28482,R-HSA-6811558,reactome
P31749,R-HSA-6811558,reactome
P36888,R-HSA-6811558,reactome
P42336,R-HSA-6811558,reactome
P42338,R-HSA-6811558,reactome
P51617,R-HSA-6811558,reactome
P62714,R-HSA-6811558,reactome
P63000,R-HSA-6811558,reactome
P67775,R-HSA-6811558,reactome
P78356,R-HSA-6811558,reactome
Q8TBX8,R-HSA-6811558,reactome
Q92569,R-HSA-6811558,reactome
Q92731,R-HSA-6811558,reactome
Q9NWZ3,R-HSA-6811558,reactome
P21796,R-HSA-5205685,reactome
O00329,R-HSA-1257604,reactome
O00459,R-HSA-1257604,reactome
O15530,R-HSA-1257604,reactome
P00533,R-HSA-1257604,reactome
P01133,R-HSA-1257604,reactome
P03372,R-HSA-1257604,reactome
P04626,R-HSA-1257604,reactome
P05230,R-HSA-1257604,reactome
P06239,R-HSA-1257604,reactome
P06241,R-HSA-1257604,reactome
P08581,R-HSA-1257604,reactome
P08620,R-HSA-1257604,reactome
P09038,R-HSA-1257604,reactome
P09619,R-HSA-1257604,reactome
P10721,R-HSA-1257604,reactome
P12931,R-HSA-1257604,reactome
P15153,R-HSA-1257604,reactome
P16234,R-HSA-1257604,reactome
P22455,R-HSA-1257604,reactome
P27986,R-HSA-1257604,reactome
P31749,R-HSA-1257604,reactome
P36888,R-HSA-1257604,reactome
P42336,R-HSA-1257604,reactome
P42338,R-HSA-1257604,reactome
P42345,R-HSA-1257604,reactome
P51617,R-HSA-1257604,reactome
P63000,R-HSA-1257604,reactome
Q92569,R-HSA-1257604,reactome
Q92731,R-HSA-1257604,reactome
Q9NWZ3,R-HSA-1257604,reactome
P07900,R-HSA-5601884,reactome
P16220,R-HSA-111931,reactome
P17612,R-HSA-111931,reactome
P22694,R-HSA-111931,reactome
P17612,R-HSA-163358,reactome
P22694,R-HSA-163358,reactome
O95622,R-HSA-163615,reactome
P0DP23,R-HSA-163615,reactome
P17612,R-HSA-163615,reactome
P22694,R-HSA-163615,reactome
Q08462,R-HSA-163615,reactome
Q08828,R-HSA-163615,reactome
O95622,R-HSA-164378,reactome
P17612,R-HSA-164378,reactome
P22694,R-HSA-164378,reactome
Q08462,R-HSA-164378,reactome
Q08828,R-HSA-164378,reactome
P19838,R-HSA-3214841,reactome
Q00653,R-HSA-3214841,reactome
Q04206,R-HSA-3214841,reactome
Q15910,R-HSA-3214841,reactome
P06241,R-HSA-75892,reactome
P07359,R-HSA-75892,reactome
P07948,R-HSA-75892,reactome
P14770,R-HSA-75892,reactome
P00734,R-HSA-76009,reactome
P07359,R-HSA-76009,reactome
P14770,R-HSA-76009,reactome
P00441,R-HSA-114608,reactome
P00747,R-HSA-114608,reactome
P01009,R-HSA-114608,reactome
P01011,R-HSA-114608,reactome
P01023,R-HSA-114608,reactome
P01042,R-HSA-114608,reactome
P01133,R-HSA-114608,reactome
P01137,R-HSA-114608,reactome
P02647,R-HSA-114608,reactome
P02671,R-HSA-114608,reactome
P02675,R-HSA-114608,reactome
P02679,R-HSA-114608,reactome
P02749,R-HSA-114608,reactome
P02751,R-HSA-114608,reactome
P02763,R-HSA-114608,reactome
P02765,R-HSA-114608,reactome
P02768,R-HSA-114608,reactome
P02775,R-HSA-114608,reactome
P02787,R-HSA-114608,reactome
P04075,R-HSA-114608,reactome
P04196,R-HSA-114608,reactome
P04217,R-HSA-114608,reactome
P05067,R-HSA-114608,reactome
P05106,R-HSA-114608,reactome
P05121,R-HSA-114608,reactome
P05155,R-HSA-114608,reactome
P05452,R-HSA-114608,reactome
P07225,R-HSA-114608,reactome
P08514,R-HSA-114608,reactome
P08697,R-HSA-114608,reactome
P08758,R-HSA-114608,reactome
P09486,R-HSA-114608,reactome
P0DP23,R-HSA-114608,reactome
P10909,R-HSA-114608,reactome
P11021,R-HSA-114608,reactome
P12814,R-HSA-114608,reactome
P15692,R-HSA-114608,reactome
P23528,R-HSA-114608,reactome
P29622,R-HSA-114608,reactome
P49908,R-HSA-114608,reactome
P62937,R-HSA-114608,reactome
P68366,R-HSA-114608,reactome
Q06481,R-HSA-114608,reactome
Q14624,R-HSA-114608,reactome
Q5JVS0,R-HSA-114608,reactome
Q9UHQ9,R-HSA-114608,reactome
O15547,R-HSA-418346,reactome
P51575,R-HSA-418346,reactome
P56373,R-HSA-418346,reactome
Q93086,R-HSA-418346,reactome
Q99571,R-HSA-418346,reactome
Q99572,R-HSA-418346,reactome
Q9UBL9,R-HSA-418346,reactome
P04114,R-HSA-432142,reactome
P09769,R-HSA-432142,reactome
P29350,R-HSA-432142,reactome
P47712,R-HSA-432142,reactome
P62714,R-HSA-432142,reactome
P67775,R-HSA-432142,reactome
Q16539,R-HSA-432142,reactome
P01138,R-HSA-167021,reactome
P04629,R-HSA-167021,reactome
Q14571,R-HSA-112043,reactome
Q14573,R-HSA-112043,reactome
Q14643,R-HSA-112043,reactome
P00533,R-HSA-1251932,reactome
P01133,R-HSA-1251932,reactome
P04626,R-HSA-1251932,reactome
P62937,R-HSA-164525,reactome
P06746,R-HSA-110362,reactome
P09874,R-HSA-110362,reactome
P18858,R-HSA-110362,reactome
P39748,R-HSA-110362,reactome
Q9UGN5,R-HSA-110362,reactome
P30291,R-HSA-156711,reactome
P53350,R-HSA-156711,reactome
Q99640,R-HSA-156711,reactome
P09884,R-HSA-69091,reactome
P12004,R-HSA-69091,reactome
Q14181,R-HSA-69091,reactome
P09884,R-HSA-174411,reactome
P12004,R-HSA-174411,reactome
Q14181,R-HSA-174411,reactome
P36888,R-HSA-9702614,reactome
P68366,R-HSA-389977,reactome
P68371,R-HSA-389977,reactome
Q13509,R-HSA-389977,reactome
Q71U36,R-HSA-389977,reactome
Q9H4B7,R-HSA-389977,reactome
P10696,R-HSA-163125,reactome
P14207,R-HSA-163125,reactome
Q10588,R-HSA-163125,reactome
O14791,R-HSA-8957275,reactome
P00450,R-HSA-8957275,reactome
P01008,R-HSA-8957275,reactome
P01009,R-HSA-8957275,reactome
P01024,R-HSA-8957275,reactome
P01042,R-HSA-8957275,reactome
P02647,R-HSA-8957275,reactome
P02649,R-HSA-8957275,reactome
