"drugbank_id","accession"
"DB15694","P32320"
"DB15784","P07550"
"DB15903","P06401"
"DB15930","A2PZ98"
"DB16032","Q7ZJM1"
"DB16036","Q99685"
"DB16037","Q16602"
"DB16047","P49841"
"DB16048","P41146"
"DB16049","Q02127"
"DB16062","P04608"
"DB16063","Q9UGN5"
"DB16063","Q9H2K2"
"DB16063","O95271"
"DB16063","P09874"
"DB16066","P41597"
"DB16076","Q9NYK1"
"DB16079","P50579"
"DB16080","Q92731"
"DB16080","P03372"
"DB16087","P00533"
"DB16098","Q16602"
"DB16107","P53350"
"DB16108","Q16539"
"DB16111","P35408"
"DB16118","P30542"
"DB16125","P29274"
"DB16126","O75343"
"DB16126","Q02153"
"DB16126","P33402"
"DB16126","Q02108"
"DB16133","O60674"
"DB16133","P52333"
"DB16133","P29597"
"DB16133","P23458"
"DB16138","P11387"
"DB16159","P23219"
"DB16159","P35354"
"DB16165","P08235"
"DB16166","O00763"
"DB16166","Q13085"
"DB16193","O76083"
"DB16205","P17787"
"DB16205","P43681"
"DB16212","P25025"
"DB16212","P25024"
"DB16217","O00329"
"DB16221","P06401"
"DB16226","Q12908"
"DB16228","P00533"
"DB16232","P24941"
"DB16232","P04629"
"DB16232","P06493"
"DB16232","P11802"
"DB16239","O60885"
"DB16239","P25440"
"DB16239","Q58F21"
"DB16239","Q15059"
"DB16241","Q9P0X4"
"DB16241","O43497"
"DB16241","O95180"
"DB16242","Q08499"
"DB16242","Q08493"
"DB16242","Q07343"
"DB16242","P27815"
"DB16243","P9WJF1"
"DB16250","P00533"
"DB16253","O00329"
"DB16255","Q96RI1"
"DB16256","P30530"
"DB16256","Q12866"
"DB16256","P35968"
"DB16256","P08581"
"DB16256","P36888"
"DB16261","Q12908"
"DB16266","P50052"
"DB16267","O75874"
"DB16295","P34903"
"DB16295","O14764"
"DB16295","Q8N1C3"
"DB16295","P47869"
"DB16295","P18507"
"DB16295","Q16445"
"DB16295","P48169"
"DB16295","P14867"
"DB16295","P31644"
"DB16295","Q99928"
"DB16295","P47870"
"DB16295","P78334"
"DB16295","O00591"
"DB16295","P28472"
"DB16295","Q9UN88"
"DB16295","P18505"
"DB16296","P48736"
"DB16299","Q06187"
"DB16300","O75343"
"DB16300","Q02153"
"DB16300","P33402"
"DB16300","Q02108"
"DB16315","P35408"
"DB16321","P34972"
"DB16325","P30542"
"DB16332","Q07869"
"DB16332","P37231"
"DB16332","Q03181"
"DB16343","Q96RI1"
"DB16351","P28223"
"DB16353","P23467"
